pathway,contrast,pval,padj,NES,ES,size,database,leadingEdge
HALLMARK_PI3K_AKT_MTOR_SIGNALING,Training_HR,0.32086804882774655,0.6794852798705221,-1.0952504612705762,-0.29353427635851026,36,Hallmark,CFL1;CAB39L;EIF4E;CAB39;UBE2N;PRKAR2A;MAPK1;CSNK2B;GRB2;ARPC3
HALLMARK_PROTEIN_SECRETION,Training_HR,0.37377238590410167,0.7082003101340874,-1.0513286766993954,-0.2796804103000374,37,Hallmark,GNAS;TMED2;ATP6V1H;DNM1L;MAPK1;SEC31A;LMAN1;NAPA;ANP32E;COPB1;GOSR2;SEC22B;TMED10
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,Training_HR,0.5800535751081805,0.8352771481557798,0.9162884734951349,0.2710084033613446,23,Hallmark,PTPA;NDUFB4;NDUFA6;OXSR1;GSR;SOD2;TXN;PRDX6;TXNRD1;TXNRD2;NDUFS2;GPX4;SOD1;GLRX;CAT;FTL;GPX3;PRDX2;PRDX4;PDLIM1;PRDX1;GCLC;GCLM
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,Training_HR,0.687211093990755,0.8402994385527137,-0.8623850159667744,-0.23423400581360723,34,Hallmark,BANF1;EIF4E;EEF2;SEC31A;YWHAZ;EIF4A2;GOSR2;PREB;EIF4A1;ERO1A;PAIP1;TUBB2A
HALLMARK_UV_RESPONSE_DN,Training_HR,0.3094347055347646,0.6794852798705221,-1.127788244945612,-0.38186887943456016,15,Hallmark,PDLIM5;LAMC1;CAV1;COL1A2;ANXA4;ATP2B4;ANXA2
HALLMARK_UV_RESPONSE_UP,Training_HR,0.7469328342690789,0.8402994385527137,0.8252784226463067,0.21635996723079104,37,Hallmark,SLC25A4;FKBP4;BSG;EPHX1;TST;HNRNPU;TARS1;ACAA1;TFRC;PDAP1;PPIF;EIF2S3
HALLMARK_XENOBIOTIC_METABOLISM,Training_HR,0.7129398192655259,0.8402994385527137,-0.8623909631369304,-0.21076502745538614,54,Hallmark,GART;PDLIM5;CNDP2;ARPP19;BLVRB;FAH;CD36;PGD;SAR1B;CA2;ALDH9A1;AHCY
SIG_CHEMOTAXIS,Training_HR,0.25723852668898955,0.2913077525450274,-1.1717410543956441,-0.3967512921285264,15,Other,CFL2;GDI2;CFL1;PAK1;ARHGAP1;MYLK2
SIG_INSULIN_RECEPTOR_PATHWAY_IN_CARDIAC_MYOCYTES,Training_HR,0.012670565302144249,0.050682261208576995,-1.7157184406663346,-0.5338461299030394,20,Other,PTPN1;YWHAG;LNPEP;MAPK1;YWHAZ;GRB2;YWHAE;GSK3A;CDC42;AKT2;GSK3B;FLOT2;YWHAH
SIG_PIP3_SIGNALING_IN_CARDIAC_MYOCTES,Training_HR,0.09194723370742272,0.18389446741484544,-1.408551609262511,-0.46872437937448913,16,Other,PTPN1;YWHAG;PAK1;YWHAZ;GRB2;YWHAE;GSK3A;CDC42;AKT2;GSK3B;YWHAH;YWHAB;AKT1
SIG_REGULATION_OF_THE_ACTIN_CYTOSKELETON_BY_RHO_GTPASES,Training_HR,0.2913077525450274,0.2913077525450274,-1.132342209024516,-0.3582134834250634,19,Other,CFL2;GDI2;CFL1;PAK1;FLNA;MYLK2;FLNC
GOBP_ACETYL_COA_METABOLIC_PROCESS,Training_LR,0.36583066188949653,0.8773776961058675,1.0754199554973165,0.3733704199867207,17,GO:BP,PDHB;DLAT;PDHX;PDHA1;ACACA;PPCS;PDK2
GOBP_ACTIN_FILAMENT_BASED_MOVEMENT,Training_LR,0.3140919919369617,0.8681026482689204,1.0931175691182646,0.3031621373264602,42,GO:BP,ANK2;PARVA;MYO1C;PLN;EPDR1;GSN
GOBP_ACTIN_FILAMENT_BUNDLE_ORGANIZATION,Training_LR,0.6122676579925651,0.9662650991711947,0.9046788047582128,0.26231342134657687,35,GO:BP,CLASP2;PLS3;EZR;SYNPO;RAC1;PAK2;FSCN1
GOBP_ACTIN_FILAMENT_DEPOLYMERIZATION,Training_LR,0.2096051227321238,0.7642525244232822,-1.2055811129427445,-0.39876976077040843,19,GO:BP,TWF2;ADD1;SPTB;RDX;TMOD4;MTPN;SPTBN1;CFL1;WDR1
GOBP_ACTIN_FILAMENT_ORGANIZATION,Training_LR,0.22568229531140657,0.7836199894435435,1.130273234955858,0.272712053734697,87,GO:BP,CLASP2;MYO1C;ARPC5L;COBL;ACTR2;GSN;ARF6;PLS3;CORO6;EZR;SYNPO;RAC1;TAGLN2;LMOD3;PAK2;FSCN1;CAPZB;ARPC4;CAPZA2
GOBP_ACTIN_FILAMENT_POLYMERIZATION,Training_LR,0.4519784506780606,0.9116501515804286,0.9989146270986133,0.3045559884663883,28,GO:BP,ARPC5L;COBL;GSN;ARF6;RAC1;LMOD3;CAPZB;ARPC4;CAPZA2
GOBP_ACTIN_MEDIATED_CELL_CONTRACTION,Training_LR,0.35107169253510717,0.8758443549049295,1.0654878822320168,0.30682077897966054,36,GO:BP,ANK2;PARVA;PLN;EPDR1;GSN
GOBP_ACTIN_POLYMERIZATION_OR_DEPOLYMERIZATION,Training_LR,0.5335695635956732,0.9566253101736972,0.9519833731965808,0.282309158172885,32,GO:BP,ARPC5L;COBL;GSN;ARF6;RAC1;LMOD3;CAPZB;ARPC4;CAPZA2
GOBP_ACTION_POTENTIAL,Training_LR,0.6254288164665524,0.9662650991711947,-0.8922983162232191,-0.2702822958989618,26,GO:BP,CACNB3;SNTA1;SCN1B;ATP2A2
GOBP_ACTIVATION_OF_INNATE_IMMUNE_RESPONSE,Training_LR,0.8091482649842271,0.9996361888938392,-0.8124768150951169,-0.21258875136141153,49,GO:BP,NPLOC4;UFD1;BANF1;IPO5;XRCC6;NAGK;CSNK1A1;MAP2K6;S100A9;FLOT1;YWHAE;NEK7;FLOT2;HMGB1;S100A8;PAK1
GOBP_ACTOMYOSIN_STRUCTURE_ORGANIZATION,Training_LR,0.9763313609467456,0.9998114274938714,0.6727883193659038,0.1705691752808841,66,GO:BP,CLASP2;MYPN;EPB41L2;CSRP3;SYNPO;MYH14;RAC1;LMOD3;PAK2
GOBP_ACYL_COA_METABOLIC_PROCESS,Training_LR,0.031480117820324005,0.35735182043906877,1.4908878870594822,0.4230637417570322,38,GO:BP,OXSM;PDHB;OGDH;SUCLA2;DLAT;SUCLG1;HSD17B12;HSD17B4;PDHX;PDHA1;ACACA;ACSL1;PPCS;ACSF2;MMUT;PDK2
GOBP_ADAPTIVE_IMMUNE_RESPONSE_BASED_ON_SOMATIC_RECOMBINATION_OF_IMMUNE_RECEPTORS_BUILT_FROM_IMMUNOGLOBULIN_SUPERFAMILY_DOMAINS,Training_LR,0.7991757212439116,0.9996361888938392,0.779534344484678,0.24279763522055375,26,GO:BP,HLA-DRA;CD81;HSPD1
GOBP_ADAPTIVE_THERMOGENESIS,Training_LR,0.8889305113317101,0.9998114274938714,0.705537221714829,0.22183341580331026,25,GO:BP,DECR1;DYNC1H1;HNRNPU;CKB;ACSL1;ACOT13;FH;FABP5
GOBP_ADENYLATE_CYCLASE_MODULATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY,Training_LR,0.9517329364235594,0.9998114274938714,-0.6061307695202817,-0.2101133886578035,16,GO:BP,ATP2B4;PRKAR2A;RIC8A;PSAP;FLNA;AKAP12
GOBP_AEROBIC_RESPIRATION,Training_LR,1.1649605482735151e-4,0.02760956499408231,1.7586561854761797,0.39987378990005695,127,GO:BP,IDH2;ATP5PO;UQCRH;ATP5F1B;PDHB;OGDH;SUCLA2;SDHA;NDUFA3;CS;DLAT;SUCLG1;IDH3B;ACO2;CYCS;PPIF;COX5A;NDUFS5;CHCHD10;STOML2;MDH2;IDH3A;GHITM;ATP5F1A;NDUFA5;NIPSNAP2;ATP5PD;PDHA1;NDUFB11;NDUFB7;UQCRC2;UQCRC1;COX6B1;NDUFB10;ATP5F1C;NNT;COX7A2;MTCH2;MDH1;CYC1;RHOA;COQ9;IDH3G;CHCHD2;NDUFA7;UQCRFS1;NDUFB3;NDUFB5;NDUFV1;FH
GOBP_ALCOHOL_BIOSYNTHETIC_PROCESS,Training_LR,0.008027771750922109,0.33088380955974606,-1.697391471517381,-0.4983805316244988,30,GO:BP,SNCA;LPCAT3;QDPR;IMPA2;DHCR24;ISYNA1;PARK7;PRKG1;IMPA1;LSS;PCBD1;PGP;PCBD2
GOBP_ALCOHOL_METABOLIC_PROCESS,Training_LR,0.023405231757687012,0.3443537364707621,-1.4526223514319958,-0.3536959469866006,70,GO:BP,NPC2;APOL1;SNCA;RDH14;RBP4;CAT;OSBPL1A;GPD2;LPCAT3;AKR1C2;QDPR;IMPA2;DHCR24;GALK1;NUDT3;ACSS2;ADH1B;ISYNA1;PARK7;PRKG1
GOBP_ALDEHYDE_METABOLIC_PROCESS,Training_LR,0.869403678246331,0.9998114274938714,0.7286437340106112,0.22215393250972437,28,GO:BP,IDH2;RDH13;ADH5;RPIA;ALDH7A1;RDH11;TKFC;AKR1A1;GRHPR;DHRS4
GOBP_ALPHA_AMINO_ACID_METABOLIC_PROCESS,Training_LR,0.6627152762245583,0.981647002907627,-0.8952598194239659,-0.22539003090718654,59,GO:BP,MPST;MCCC1;KYAT3;ATP2B4;RIDA;ENOPH1;QDPR;BCKDK;KYAT1;PARK7;ADSS2;GCLM;GCLC;APIP;ALDH6A1
GOBP_ALPHA_BETA_T_CELL_ACTIVATION,Training_LR,0.14663143989431968,0.7035070877469362,1.2967368865948972,0.45694675913978655,16,GO:BP,HLA-DRA;CD81;STOML2;HLA-A;LGALS3;RHOA
GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION,Training_LR,0.07122878985642364,0.5597771236333052,1.3834891013825403,0.40740155969712244,33,GO:BP,LAMTOR2;CLASP2;APPL1;ARF6;CD63;RAC1;KRT2;ILK;CALR;PTPN11;TNS1;IQGAP1
GOBP_AMIDE_BIOSYNTHETIC_PROCESS,Training_LR,0.4940443467106469,0.951313652823789,0.9756917783647823,0.2705956003794871,42,GO:BP,CARNS1;PDHB;DLAT;HSD17B12;ASS1;PDHX;PDHA1;ACACA;ACSL1;PPCS;MMUT;PDK2;FH;OSBP
GOBP_AMIDE_METABOLIC_PROCESS,Training_LR,0.5679634966378482,0.9600435812014164,-0.9503825024783596,-0.21402101745980548,107,GO:BP,MCCC1;PREP;MGST2;BTD;SNCA;MCEE;NIT1;TIGAR;GSTM2;PNP;HTRA2;BCKDK;MPC2;NAGK;ACSS2;NANS;ACACB;PIN1;GPX1;GNPDA1;GSTO1;MME;GCLM;GCLC;NT5C1A;CLU;NT5C2;GSTM3;VAPA
GOBP_AMIDE_TRANSPORT,Training_LR,0.23391684901531729,0.7962490887603972,-1.1533348670374108,-0.32056912425740336,38,GO:BP,RAB1A;RBP4;CPT1A;MCU;MPC2;CA2;AQP1;TARDBP;PARK7;OXCT1;AIMP1;PFKL;CAMK2G;PPP3CB;VAPA;PFKM;PSAP;S100A8
GOBP_AMINE_METABOLIC_PROCESS,Training_LR,0.6437977909940527,0.9747384461474494,-0.8647320223522733,-0.3046405263319415,15,GO:BP,ATP2B4;SNCA;PARK7;AOC3
GOBP_AMINO_ACID_ACTIVATION,Training_LR,0.1479677842292564,0.7035070877469362,1.2757539949035712,0.4011196825680244,25,GO:BP,EPRS1;IARS1;SARS2;TARS1;VARS1;LARS1;IARS2
GOBP_AMINO_ACID_BIOSYNTHETIC_PROCESS,Training_LR,0.38460086808831856,0.8862589020331778,1.0594975889677836,0.3733478970175163,16,GO:BP,GLUL;GLUD1;CARNS1
GOBP_AMINO_ACID_CATABOLIC_PROCESS,Training_LR,0.6576116681859617,0.9798482596756485,0.8833677801772117,0.24352612658877254,43,GO:BP,GLUL;GLUD1;CARNS1;ETFA;HIBCH;HMGCL;ECHS1;ETFB;AUH;BCAT2;GOT2;HSD17B10;HIBADH;DDAH1;FAH;ACADSB;ALDH4A1;MCCC2
GOBP_AMINO_ACID_METABOLIC_PROCESS,Training_LR,0.2657113259668508,0.822094658715244,1.102014133409132,0.26082086191913206,97,GO:BP,GLUL;EPRS1;GLUD1;CARNS1;IARS1;ETFA;SARS2;PCCB;TARS1;ASS1;HIBCH;VARS1;PCCA;HMGCL;LARS1;ECHS1;DDAH2;ETFB;AUH;IARS2;ASPA;BCAT2;MMUT;NIT2;GOT2;HSD17B10;FH;HIBADH;ACY1
GOBP_AMP_METABOLIC_PROCESS,Training_LR,0.08079948968743356,0.5847169177380688,-1.4277851962424735,-0.49493739790735847,16,GO:BP,GART;AK1;ADSS2;AMPD3;NT5C1A;AMPD1;ADSL;HPRT1
GOBP_AMYLOID_FIBRIL_FORMATION,Training_LR,0.6265392781316348,0.9662650991711947,-0.8837927386916948,-0.29599726577579333,18,GO:BP,SNCA;PFDN4;PFDN2;TARDBP;FKBP1A;CLU
GOBP_ANATOMICAL_STRUCTURE_MATURATION,Training_LR,0.13373630525122782,0.6743724328625743,1.3305128451976234,0.4780134924512414,15,GO:BP,ARCN1;SIRT2;RAC1;DAG1;RHOA;RAB24
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION,Training_LR,0.8929847658454015,0.9998114274938714,0.6893631429757227,0.23232273883592702,19,GO:BP,HLA-DRA;HLA-A;PDIA3;B2M;CALR
GOBP_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY,Training_LR,0.38231960710238005,0.8862589020331778,1.0624938615572352,0.38172228348200765,15,GO:BP,CD81;STOML2;EZR;HLA-A;THY1;LGALS3;PHPT1
GOBP_APOPTOTIC_MITOCHONDRIAL_CHANGES,Training_LR,0.9214625703158805,0.9998114274938714,-0.7035483177190152,-0.199264678568531,35,GO:BP,ATP2A1;GGCT;CAMK2A;NOL3;GPX1;GCLM;GCLC;SLC25A5;GSK3B;CLU;SOD2;FAM162A
GOBP_ATP_BIOSYNTHETIC_PROCESS,Training_LR,0.5238771524942304,0.9566253101736972,0.9624517963678924,0.24118041004188595,69,GO:BP,ATP5PO;ATP5F1B;SDHA;NDUFA3;NDUFS5;STOML2;ATP5F1A;NDUFA5;ATP5PD;NDUFB11;NDUFB7;NDUFB10;ATP5F1C;NDUFA7;NDUFB3;NDUFB5;NDUFV1
GOBP_ATP_METABOLIC_PROCESS,Training_LR,0.9203554947872159,0.9998114274938714,0.78170340048306175,0.17886415040948228,122,GO:BP,PFKFB2;ATP5PO;ATP5F1B;OGDH;SDHA;NDUFA3;NDUFS5;STOML2;HK1;ATP5F1A;NDUFA5;ATP5PD;NDUFB11;ATP1B1;NDUFB7;NDUFB10;ATP5F1C;PRKAG1;MTCH2;FBP1;DNM1L;NDUFA7;PGAM2;NDUFB3;NDUFB5;NDUFV1;AK2;DMAC2L;PFKFB1;LDHA;NDUFB4;TSPO;NDUFA13;PGK1;ENO2;PARP1;STAT3
GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT,Training_LR,0.18855518038030922,0.7330338149424012,1.1690134497709832,0.29047038865902286,73,GO:BP,UQCRH;SDHA;NDUFA3;CYCS;COX5A;NDUFS5;GHITM;NDUFA5;NDUFB7;UQCRC2;UQCRC1;COX6B1;NDUFB10;COX7A2;MTCH2;CYC1;COQ9;CHCHD2;NDUFA7;UQCRFS1;NDUFB3;NDUFB5;NDUFV1
GOBP_AUTOPHAGOSOME_MATURATION,Training_LR,0.2353816712736551,0.7962490887603972,-1.1931623177405917,-0.41360609031230827,16,GO:BP,TSG101;CHMP6;ATP2A2;MAP1LC3B2;CALM1;VCP;GABARAPL2
GOBP_AUTOPHAGOSOME_ORGANIZATION,Training_LR,0.012043010752688172,0.3443537364707621,-1.6870564201970515,-0.5437713177153383,21,GO:BP,RAB1A;PIP4K2B;RAB1B;MFN2;IRGQ;ATP2A2;MTM1;MAP1LC3B2;NSFL1C
GOBP_AUTOPHAGY_OF_MITOCHONDRION,Training_LR,0.2642364106988783,0.822094658715244,-1.1396445987617116,-0.3373987896897325,29,GO:BP,STUB1;MFN2;TIGAR;HTRA2;OPTN;PARK7;MAP1LC3B2;FUNDC2;SLC25A5;NIPSNAP3A;BCL2L13;GABARAPL2;ATG3
GOBP_AXON_EXTENSION,Training_LR,0.8131722966597471,0.9996361888938392,0.7459965093656339,0.2628757543709108,16,GO:BP,CLASP2
GOBP_AXO_DENDRITIC_TRANSPORT,Training_LR,0.17103526305864605,0.717439953007064,1.2676016862126855,0.44009316689519695,17,GO:BP,HSPB1;DYNC1H1;HNRNPU;DCTN1;KIF5B;SPG7
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERACTION_WITH_HOST,Training_LR,0.8290269378779549,0.9998114274938714,0.7783127129729231,0.21943514318936827,39,GO:BP,CD81;BSG;HSPD1;JPT2;PPIA;DAG1;RAB7A;HSP90AB1;CTSB;CHMP2A;MYH9
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_SYMBIOTIC_INTERACTION,Training_LR,0.7207763564181738,0.9859970936283244,-0.8564836694459936,-0.22831008225945856,45,GO:BP,APOL1;TSG101;CAV2;CHMP6;TFRC;PPID
GOBP_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION,Training_LR,0.6606906963578033,0.9801796246435017,0.8564114155212619,0.301783981668296,16,GO:BP,ATP5F1B;HSPB1;CSNK2B;ATP5F1A
GOBP_BONE_DEVELOPMENT,Training_LR,0.7709711846318036,0.9916969919008816,-0.7914004941310907,-0.2617713419115466,19,GO:BP,PRPSAP2
GOBP_BRANCHED_CHAIN_AMINO_ACID_METABOLIC_PROCESS,Training_LR,0.36192077727952165,0.8758443549049295,1.0748371622220092,0.35213316260808614,21,GO:BP,PCCB;HIBCH;PCCA;HMGCL;ECHS1;AUH;BCAT2;HSD17B10;HIBADH
GOBP_CALCIUM_ION_HOMEOSTASIS,Training_LR,0.028712427097353072,0.35735182043906877,-1.4546297224213143,-0.3678783287535034,58,GO:BP,ATP2A1;CACNA1S;MICU2;ATP2A3;ATP2B4;SNCA;TMEM38A;CAV2;ASPH;CLCC1;MCU;DHRS7C;JPH1;GSTM2;ATP2A2;HRC;NOL3
GOBP_CALCIUM_ION_TRANSMEMBRANE_IMPORT_INTO_CYTOSOL,Training_LR,0.009846827133479213,0.3339971201862688,-1.6427884666862995,-0.4566126241015718,38,GO:BP,CACNB3;PPP3R1;CACNA1S;ATP2B4;SNCA;TMEM38A;ASPH;DHRS7C;PPP3CA;JPH1;GSTM2;HRC;NOL3
GOBP_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT,Training_LR,5.576547814160565e-4,0.08810945546373693,-1.7444244263356694,-0.4363619058727267,61,GO:BP,CACNB3;PPP3R1;ATP2A1;CACNA1S;MICU2;ATP2A3;ATP2B4;SNCA;TMEM38A;ASPH;MCU;CACNG6;DHRS7C;PPP3CA;JPH1;GSTM2;ATP2A2;HRC;NOL3
GOBP_CALCIUM_ION_TRANSPORT,Training_LR,0.003897294818890417,0.2639025348791511,-1.6480140842239364,-0.39466617864685943,76,GO:BP,CACNB3;PPP3R1;ATP2A1;CACNA1S;MICU2;ATP2A3;ATP2B4;SNCA;TMEM38A;ASPH;CAMK2A;EPB41;MCU;CACNG6;DHRS7C;PPP3CA;JPH1;GSTM2;ATP2A2;HRC;NOL3
GOBP_CALCIUM_MEDIATED_SIGNALING,Training_LR,0.026477024070021882,0.35352420870958795,-1.5122935472951802,-0.4203415954308547,38,GO:BP,PPP3R1;ATP2B4;TMEM38A;PTBP1;ASPH;MCU;PPP3CA;JPH1;GSTM2;ATP2A2;HRC;GSTO1;FKBP1A;ACTN3;CASQ1;GSK3B;PPP3CB;CALM1
GOBP_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION,Training_LR,0.5780598368087035,0.9617391304347828,0.9323265769627526,0.25231251931462295,47,GO:BP,TFG;S100A13;NAMPT;HSPB1;LIMS1;NLRX1;RHOA;ILK;PRDX4;PPM1B;UBE2V1;ANXA4;MYO18A;CCDC22;HUWE1
GOBP_CANONICAL_WNT_SIGNALING_PATHWAY,Training_LR,0.6872304519032439,0.9819974746781587,0.8529468199875785,0.2707602008894745,24,GO:BP,VPS35;RPS12
GOBP_CARBOHYDRATE_BIOSYNTHETIC_PROCESS,Training_LR,0.7645469284813547,0.9894520214100677,0.8348986667564383,0.2219482234361584,51,GO:BP,AKT2;PPP1R3A;AP2A1;GBE1;MPDU1;GYS1;MDH2;SORD
GOBP_CARBOHYDRATE_CATABOLIC_PROCESS,Training_LR,0.9800358905338717,0.9998114274938714,-0.655397385776054,-0.1657511126249877,58,GO:BP,BPGM;GPD2;TIGAR;GPD1;GALK1;ALDOC;ENO3;PGM1;ALDOA;ACTN3;ENO1;GALM;PFKL;EIF6;PFKM;HMGB1;PGAM1;GAPDHS;BCL2L13;ATG3;TPI1
GOBP_CARBOHYDRATE_DERIVATIVE_CATABOLIC_PROCESS,Training_LR,0.04498191681735986,0.43120269274255385,-1.3862356860511273,-0.34581983788160164,62,GO:BP,STT3B;GPC1;BPGM;NUDT16;TIGAR;GPD1;PNP;NAGK;GALK1;NUDT3;ALDOC;ENO3;PGM1;GNPDA1;ALDOA;ACTN3;ENO1;AMPD3;NT5C1A;GALM;PFKL;NT5C2;EIF6;PFKM;PGAM1;HPRT1;GAPDHS;BCL2L13;TPI1
GOBP_CARBOHYDRATE_HOMEOSTASIS,Training_LR,0.5724972497249725,0.9600435812014164,-0.9301540548437872,-0.25256722713130775,42,GO:BP,ADIPOQ;RBP4;SLC37A4;MCU;MPC2;PARK7;GPX1;OXCT1;GCLM;GCLC;MUSTN1;PPP3CB;PFKM
GOBP_CARBOHYDRATE_TRANSPORT,Training_LR,0.6904761904761905,0.9819974746781587,0.8395945260298293,0.2874898720497837,18,GO:BP,AKT2;APPL1;RAP1A
GOBP_CARDIAC_CELL_DEVELOPMENT,Training_LR,0.4162929745889387,0.8864375792197476,1.0324425212049673,0.33824402707791557,21,GO:BP,ALPK3;TOMM70;CSRP3;HNRNPU
GOBP_CARDIAC_CHAMBER_DEVELOPMENT,Training_LR,0.636157765616154,0.9695780736400547,0.8721241148643362,0.30732085434954537,16,GO:BP,ANK2;PARVA;NACA
GOBP_CARDIAC_CONDUCTION,Training_LR,0.1826385904598195,0.7308044713212388,-1.240133580548704,-0.3936494998361371,22,GO:BP,ATP2A1;ATP2A3;ATP2B4;SCN1B;ATP2A2;HRC
GOBP_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL,Training_LR,0.7024013722126929,0.9819974746781587,-0.8333644639129721,-0.2719735041008819,20,GO:BP,SNTA1;SCN1B;ATP2A2;YWHAE;CALM1;FLNA;BIN1;SLMAP
GOBP_CARDIAC_MUSCLE_CELL_CONTRACTION,Training_LR,0.49656946826758147,0.9529308824244276,-0.9676939538257597,-0.3158127409026567,20,GO:BP,ATP2A1;SNTA1;SCN1B;ATP2A2
GOBP_CARDIAC_MUSCLE_CELL_DIFFERENTIATION,Training_LR,0.5030904663794719,0.9533840299313396,0.9662208323295581,0.3037969664237183,25,GO:BP,ALPK3;TOMM70;CSRP3;HNRNPU
GOBP_CARDIAC_MUSCLE_CONTRACTION,Training_LR,0.13300381936643452,0.674265351654438,-1.2467394775350396,-0.3276013501792726,48,GO:BP,ATP2A1;MYLK2;TMEM38A;ASPH;SNTA1;SCN1B;JPH1;GSTM2;ATP2A2;HRC;MAP2K6;MAP2K3;GSTO1;FKBP1A
GOBP_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT,Training_LR,0.9451854558742919,0.9998114274938714,0.6775935846906197,0.18904948696588067,41,GO:BP,ALPK3;PLN;TOMM70;CSRP3;HNRNPU
GOBP_CARDIOCYTE_DIFFERENTIATION,Training_LR,0.5572390572390572,0.9600435812014164,0.935625768883127,0.2886003703976843,27,GO:BP,ALPK3;TOMM70;CSRP3;HNRNPU
GOBP_CELLULAR_COMPONENT_ASSEMBLY_INVOLVED_IN_MORPHOGENESIS,Training_LR,0.7671384343210969,0.9894520214100677,-0.835970522094911,-0.22182322847516564,46,GO:BP,GPC1;TPPP;MYBPC1;TMOD4;MYBPC2;MYH3;FLNC;CASQ1;ADPRHL1;TPM1;MYOM2;MYBPH;WDR1;CD9;NRAP;TCAP;MYOZ1;PAFAH1B1;TNNT3;MYL2
GOBP_CELLULAR_COMPONENT_DISASSEMBLY,Training_LR,0.9710982658959537,0.9998114274938714,-0.7123145790036356,-0.16790389780175732,83,GO:BP,TWF2;TSG101;ASPH;TRIM54;CHMP6;HSPA2;ADD1;SPTB;ATP2A2;RDX;TMOD4;MTPN
GOBP_CELLULAR_OXIDANT_DETOXIFICATION,Training_LR,0.03586358635863587,0.39998446903513885,-1.4669323252358435,-0.4059672923497502,39,GO:BP,SOD3;MGST2;GPX4;TXNRD1;CAT;TXNRD2;GSTM2;TXN;PRDX6;CCS;PARK7;GPX1;GSTO1;PRDX1;S100A9;PRXL2A
GOBP_CELLULAR_PROCESS_INVOLVED_IN_REPRODUCTION_IN_MULTICELLULAR_ORGANISM,Training_LR,0.850908409814572,0.9998114274938714,0.7389531459801728,0.2323399750518627,25,GO:BP,PLN;TUBA8;SLIRP;SIRT2
GOBP_CELLULAR_RESPIRATION,Training_LR,1.5172722496110666e-5,0.007191870463156456,1.8326030171146082,0.41132509392981553,140,GO:BP,TRAP1;IDH2;ATP5PO;UQCRH;PNPT1;ATP5F1B;PDHB;OGDH;SUCLA2;ETFA;SDHA;NDUFA3;CS;DLAT;SUCLG1;IDH3B;ACO2;CYCS;PPIF;COX5A;NDUFS5;CHCHD10;STOML2;MDH2;IDH3A;GHITM;ATP5F1A;NDUFA5;NIPSNAP2;CISD1;ATP5PD;PDHA1;NDUFB11;NDUFB7;UQCRC2;UQCRC1;COX6B1;NDUFB10;ETFB;ATP5F1C;NNT;COX7A2;MTCH2;MDH1;CYC1;RHOA;COQ9;IDH3G;CHCHD2;NDUFA7;UQCRFS1;NDUFB3;NDUFB5;NDUFV1;FH
GOBP_CELLULAR_RESPONSE_TO_ABIOTIC_STIMULUS,Training_LR,0.3503928170594837,0.8758443549049295,-1.0566450507801983,-0.2731869698193239,52,GO:BP,NMT1;MAP3K20;CAB39;TMEM109;PPID;XRCC6;NPM1;OXSR1;AQP1;MFAP4;ADSS2;MYLK;MME;GCLC;RCSD1;CUL4B;SLC2A1;CRADD
GOBP_CELLULAR_RESPONSE_TO_ACID_CHEMICAL,Training_LR,0.1931216931216931,0.7330338149424012,1.2410135917340477,0.424941835181746,18,GO:BP,LAMTOR2;SESN1;MAT2A;ASS1;CAPN2;LARS1
GOBP_CELLULAR_RESPONSE_TO_ALCOHOL,Training_LR,0.46826596146581034,0.9269029473949334,0.9860220759522821,0.3542482568741874,15,GO:BP,AIFM1;ACACA;RPS6;DAG1;FBP1
GOBP_CELLULAR_RESPONSE_TO_BIOTIC_STIMULUS,Training_LR,0.9289996253278382,0.9998114274938714,0.669928571364802,0.2086592772273358,26,GO:BP,ASS1;CAPN2;HMGB2;VIM;RHOA;B2M;PTPN11;PLAA;TSPO
GOBP_CELLULAR_RESPONSE_TO_CALCIUM_ION,Training_LR,0.3205944798301486,0.8758443549049295,-1.0986776127098068,-0.3679658760407904,18,GO:BP,MICU2;ASPH;CPNE3;ADD1
GOBP_CELLULAR_RESPONSE_TO_CARBOHYDRATE_STIMULUS,Training_LR,0.906532015470563,0.9998114274938714,-0.6862003985169721,-0.21781721574223228,22,GO:BP,MPC2;GPX1;MAP2K3;OXCT1;GCLM;GCLC;PPP3CB
GOBP_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS,Training_LR,0.7805212620027435,0.9974694334194614,-0.844730581910401,-0.20414609730549657,72,GO:BP,SOD3;SNCA;CAB39;CAT;VKORC1L1;ATP2A2;XRCC6;HTRA2;TXN;OXSR1;CCS;AQP1;PARK7;CUL3;GPX1;MYLK;PRDX1
