pathway,pathway_label,database,nes_x,nes_y,padj_x,padj_y,significance,set_size
GOBP_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,Regulation Of Intrinsic Apoptotic Signalin...,GO:BP,1.812,1.402,0.02252,0.3077,Sig HR only,44
GOBP_MITOCHONDRION_ORGANIZATION,Mitochondrion Organization,GO:BP,-2.157,-1.048,4.568e-6,0.6951,Sig HR only,146
GOBP_REGULATION_OF_PROTEOLYSIS,Regulation Of Proteolysis,GO:BP,1.771,1.43,0.01134,0.2165,Sig HR only,84
GOBP_ORGANIC_ACID_CATABOLIC_PROCESS,Organic Acid Catabolic Process,GO:BP,-2.251,-0.941,7.579e-6,0.867,Sig HR only,91
GOBP_VIRAL_LIFE_CYCLE,Viral Life Cycle,GO:BP,1.774,1.406,0.01508,0.2746,Sig HR only,58
GOBP_MITOCHONDRIAL_TRANSPORT,Mitochondrial Transport,GO:BP,-1.943,-1.226,0.001921,0.4587,Sig HR only,62
GOBP_RESPONSE_TO_LEUKEMIA_INHIBITORY_FACTOR,Response To Leukemia Inhibitory Factor,GO:BP,1.862,1.303,0.03412,0.5034,Sig HR only,15
HALLMARK_G2M_CHECKPOINT,G2M Checkpoint,Hallmark,2.167,0.994,5.929e-4,0.6758,Sig HR only,24
GOBP_ACTIN_FILAMENT_ORGANIZATION,Actin Filament Organization,GO:BP,1.588,1.571,0.04595,0.09363,Sig HR only,87
GOBP_MONOCARBOXYLIC_ACID_CATABOLIC_PROCESS,Monocarboxylic Acid Catabolic Process,GO:BP,-1.922,-1.235,0.007589,0.4715,Sig HR only,50
GOBP_POSITIVE_REGULATION_OF_PROTEIN_POLYMERIZATION,Positive Regulation Of Protein Polymerization,GO:BP,2.13,1.014,0.003164,0.756,Sig HR only,18
GOBP_ELECTRON_TRANSPORT_CHAIN,Electron Transport Chain,GO:BP,-1.964,-1.16,8.39e-4,0.5331,Sig HR only,80
GOBP_RIBOSOME_BIOGENESIS,Ribosome Biogenesis,GO:BP,1.861,1.248,0.008031,0.4967,Sig HR only,54
GOBP_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY,Regulation Of Apoptotic Signaling Pathway,GO:BP,1.695,1.41,0.01656,0.2452,Sig HR only,74
GOBP_POSITIVE_REGULATION_OF_PROTEOLYSIS,Positive Regulation Of Proteolysis,GO:BP,1.817,1.284,0.01508,0.4584,Sig HR only,47
GOBP_RESPONSE_TO_HEAT,Response To Heat,GO:BP,2.01,-1.089,0.007259,0.6896,Sig HR only,32
GOBP_AMINO_ACID_CATABOLIC_PROCESS,Amino Acid Catabolic Process,GO:BP,-2.2,-0.888,2.152e-4,0.8814,Sig HR only,43
GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT,ATP Synthesis Coupled Electron Transport,GO:BP,-1.929,-1.155,0.001819,0.5532,Sig HR only,73
GOBP_ATP_BIOSYNTHETIC_PROCESS,ATP Biosynthetic Process,GO:BP,-1.802,-1.274,0.009539,0.3625,Sig HR only,69
GOBP_MITOCHONDRIAL_TRANSMEMBRANE_TRANSPORT,Mitochondrial Transmembrane Transport,GO:BP,-1.909,-1.159,0.009237,0.5914,Sig HR only,40
GOBP_REGULATION_OF_CELL_GROWTH,Regulation Of Cell Growth,GO:BP,1.725,1.34,0.036,0.3625,Sig HR only,51
HALLMARK_FATTY_ACID_METABOLISM,Fatty Acid Metabolism,Hallmark,-2.092,-0.957,3.949e-5,0.7213,Sig HR only,88
GOBP_RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS,Ribonucleoprotein Complex Biogenesis,GO:BP,1.96,1.074,0.001048,0.6951,Sig HR only,90
GOBP_MITOCHONDRIAL_GENE_EXPRESSION,Mitochondrial Gene Expression,GO:BP,-1.862,-1.167,0.01508,0.5657,Sig HR only,44
GOBP_ALPHA_AMINO_ACID_METABOLIC_PROCESS,Alpha Amino Acid Metabolic Process,GO:BP,-2.324,0.699,2.507e-5,0.9888,Sig HR only,59
GOBP_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_ASSEMBLY,Mitochondrial Respiratory Chain Complex As...,GO:BP,-2.118,-0.894,6.708e-4,0.8814,Sig HR only,47
GOBP_FATTY_ACID_BETA_OXIDATION,Fatty Acid Beta Oxidation,GO:BP,-1.939,-1.063,0.00502,0.6951,Sig HR only,37
GOBP_NEGATIVE_REGULATION_OF_TRANSLATION,Negative Regulation Of Translation,GO:BP,1.775,1.208,0.0445,0.5657,Sig HR only,31
GOBP_LIPID_CATABOLIC_PROCESS,Lipid Catabolic Process,GO:BP,-1.949,-1.025,0.003316,0.7416,Sig HR only,64
GOBP_CELL_GROWTH,Cell Growth,GO:BP,1.729,1.233,0.01656,0.4993,Sig HR only,62
GOBP_SULFUR_COMPOUND_METABOLIC_PROCESS,Sulfur Compound Metabolic Process,GO:BP,-2.052,0.906,1.909e-4,0.8752,Sig HR only,84
GOBP_POLYOL_METABOLIC_PROCESS,Polyol Metabolic Process,GO:BP,-1.925,1.031,0.01612,0.742,Sig HR only,19
GOBP_FATTY_ACID_METABOLIC_PROCESS,Fatty Acid Metabolic Process,GO:BP,-1.8,-1.152,0.003106,0.5194,Sig HR only,107
GOBP_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS,Regulation Of Protein Catabolic Process,GO:BP,1.7,1.242,0.02441,0.4647,Sig HR only,84
GOBP_PROTEINOGENIC_AMINO_ACID_METABOLIC_PROCESS,Proteinogenic Amino Acid Metabolic Process,GO:BP,-2.162,0.749,7.374e-4,0.9699,Sig HR only,42
GOBP_MEMBRANELESS_ORGANELLE_ASSEMBLY,Membraneless Organelle Assembly,GO:BP,2.016,0.87,2.559e-4,0.9011,Sig HR only,106
GOBP_REGULATION_OF_PROTEIN_STABILITY,Regulation Of Protein Stability,GO:BP,1.611,1.263,0.03442,0.4382,Sig HR only,81
GOBP_LIPID_OXIDATION,Lipid Oxidation,GO:BP,-1.928,-0.941,0.006061,0.8457,Sig HR only,43
GOBP_MITOCHONDRIAL_MEMBRANE_ORGANIZATION,Mitochondrial Membrane Organization,GO:BP,-2.08,-0.783,0.001048,0.9696,Sig HR only,47
GOBP_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS,Nucleoside Triphosphate Biosynthetic Process,GO:BP,-1.694,-1.14,0.01612,0.5697,Sig HR only,76
GOBP_REGULATION_OF_CELL_PROJECTION_ASSEMBLY,Regulation Of Cell Projection Assembly,GO:BP,1.807,-1.006,0.03745,0.7562,Sig HR only,30
GOBP_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION,Regulation Of Cell Cycle G1 S Phase Transi...,GO:BP,1.963,-0.846,0.01334,0.8927,Sig HR only,17
GOBP_MONOSACCHARIDE_METABOLIC_PROCESS,Monosaccharide Metabolic Process,GO:BP,-1.689,1.093,0.02917,0.6742,Sig HR only,83
GOBP_PROTEIN_FOLDING,Protein Folding,GO:BP,1.705,1.069,0.02125,0.6953,Sig HR only,84
GOBP_DICARBOXYLIC_ACID_METABOLIC_PROCESS,Dicarboxylic Acid Metabolic Process,GO:BP,-1.94,-0.822,0.006061,0.9238,Sig HR only,40
GOBP_PROTEIN_RNA_COMPLEX_ORGANIZATION,Protein RNA Complex Organization,GO:BP,1.77,-0.982,0.02125,0.79,Sig HR only,53
GOBP_ATP_METABOLIC_PROCESS,ATP Metabolic Process,GO:BP,-1.545,-1.194,0.03353,0.4355,Sig HR only,121
GOBP_LIPID_MODIFICATION,Lipid Modification,GO:BP,-1.867,-0.872,0.01188,0.8973,Sig HR only,46
GOBP_SMALL_MOLECULE_CATABOLIC_PROCESS,Small Molecule Catabolic Process,GO:BP,-1.947,-0.782,2.669e-4,0.9922,Sig HR only,128
HALLMARK_ADIPOGENESIS,Adipogenesis,Hallmark,-1.843,0.886,6.121e-4,0.8014,Sig HR only,99
GOBP_LAMELLIPODIUM_ASSEMBLY,Lamellipodium Assembly,GO:BP,2.079,0.641,0.004882,0.9825,Sig HR only,15
GOBP_CELL_CYCLE_G1_S_PHASE_TRANSITION,Cell Cycle G1 S Phase Transition,GO:BP,1.911,-0.799,0.01612,0.9238,Sig HR only,27
GOBP_L_AMINO_ACID_CATABOLIC_PROCESS,L Amino Acid Catabolic Process,GO:BP,-2.108,0.6,0.003478,0.9922,Sig HR only,24
GOBP_PURINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS,Purine Containing Compound Biosynthetic Pr...,GO:BP,-1.911,-0.767,8.39e-4,0.9922,Sig HR only,122
GOBP_RRNA_METABOLIC_PROCESS,Rrna Metabolic Process,GO:BP,1.888,-0.787,0.00909,0.9425,Sig HR only,30
GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_NADH_TO_UBIQUINONE,Mitochondrial Electron Transport NADH To U...,GO:BP,-1.735,-0.917,0.04555,0.8717,Sig HR only,42
GOBP_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS,Nucleoside Triphosphate Metabolic Process,GO:BP,-1.511,-1.138,0.04554,0.5289,Sig HR only,130
GOBP_THIOESTER_BIOSYNTHETIC_PROCESS,Thioester Biosynthetic Process,GO:BP,-1.954,0.685,0.01508,0.9771,Sig HR only,24
GOBP_PURINE_NUCLEOTIDE_BIOSYNTHETIC_PROCESS,Purine Nucleotide Biosynthetic Process,GO:BP,-1.719,-0.917,0.01551,0.8814,Sig HR only,93
GOBP_AMINO_ACID_METABOLIC_PROCESS,Amino Acid Metabolic Process,GO:BP,-1.845,-0.778,0.001921,0.9888,Sig HR only,97
GOBP_LAMELLIPODIUM_ORGANIZATION,Lamellipodium Organization,GO:BP,2.078,-0.512,0.004434,0.9973,Sig HR only,17
GOBP_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION,Microtubule Polymerization Or Depolymeriza...,GO:BP,1.869,0.719,0.02125,0.9699,Sig HR only,24
GOBP_NEGATIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION,Negative Regulation Of Cell Projection Org...,GO:BP,1.886,-0.696,0.02631,0.9771,Sig HR only,20
HALLMARK_MITOTIC_SPINDLE,Mitotic Spindle,Hallmark,1.944,-0.635,0.00247,0.9954,Sig HR only,35
GOBP_CYTOCHROME_COMPLEX_ASSEMBLY,Cytochrome Complex Assembly,GO:BP,-1.833,0.736,0.0406,0.9543,Sig HR only,16
GOBP_NUCLEOSIDE_PHOSPHATE_BIOSYNTHETIC_PROCESS,Nucleoside Phosphate Biosynthetic Process,GO:BP,-1.861,0.687,0.001048,0.9966,Sig HR only,134
HALLMARK_GLYCOLYSIS,Glycolysis,Hallmark,-1.607,0.933,0.03151,0.7213,Sig HR only,61
GOBP_ACETYL_COA_METABOLIC_PROCESS,Acetyl Coa Metabolic Process,GO:BP,-1.902,-0.612,0.01633,0.9922,Sig HR only,17
GOBP_ESTABLISHMENT_OF_CELL_POLARITY,Establishment Of Cell Polarity,GO:BP,1.836,0.677,0.03214,0.9806,Sig HR only,24
GOBP_GLUCOSE_METABOLIC_PROCESS,Glucose Metabolic Process,GO:BP,-1.741,0.764,0.01649,0.9699,Sig HR only,66
GOBP_RIBOSE_PHOSPHATE_BIOSYNTHETIC_PROCESS,Ribose Phosphate Biosynthetic Process,GO:BP,-1.63,-0.857,0.02667,0.94,Sig HR only,92
GOBP_TRANSLATIONAL_INITIATION,Translational Initiation,GO:BP,1.757,0.704,0.01649,0.9825,Sig HR only,52
GOBP_NUCLEOTIDE_BIOSYNTHETIC_PROCESS,Nucleotide Biosynthetic Process,GO:BP,-1.667,-0.778,0.01633,0.9888,Sig HR only,100
GOBP_NUCLEOTIDE_METABOLIC_PROCESS,Nucleotide Metabolic Process,GO:BP,-1.634,0.768,0.00502,0.992,Sig HR only,192
GOBP_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY,Regulation Of DNA Binding Transcription Fa...,GO:BP,1.786,2.193,0.05685,0.004148,Sig LR only,21
HALLMARK_COMPLEMENT,Complement,Hallmark,1.573,2.014,0.06628,0.001398,Sig LR only,39
HALLMARK_HEME_METABOLISM,Heme Metabolism,Hallmark,-0.914,2.605,0.7706,1.838e-10,Sig LR only,52
GOBP_NEGATIVE_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION,Negative Regulation Of Supramolecular Fibe...,GO:BP,1.243,2.036,0.3777,0.01179,Sig LR only,35
GOBP_NEGATIVE_REGULATION_OF_TOR_SIGNALING,Negative Regulation Of Tor Signaling,GO:BP,-1.247,-2.015,0.4079,0.03543,Sig LR only,18
HALLMARK_KRAS_SIGNALING_UP,KRAS Signaling Up,Hallmark,0.938,2.246,0.7465,1.711e-5,Sig LR only,16
GOBP_NEGATIVE_REGULATION_OF_ORGANELLE_ORGANIZATION,Negative Regulation Of Organelle Organization,GO:BP,1.236,1.768,0.3432,0.04578,Sig LR only,62
HALLMARK_ESTROGEN_RESPONSE_LATE,Estrogen Response Late,Hallmark,1.363,1.622,0.2041,0.04937,Sig LR only,32
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,Reactive Oxygen Species Pathway,Hallmark,1.199,1.769,0.4254,0.01738,Sig LR only,23
HALLMARK_INTERFERON_GAMMA_RESPONSE,Interferon Gamma Response,Hallmark,1.035,1.695,0.7255,0.03735,Sig LR only,22
HALLMARK_XENOBIOTIC_METABOLISM,Xenobiotic Metabolism,Hallmark,0.834,1.718,0.8948,0.01738,Sig LR only,55
