pathway,pathway_label,database,nes_x,nes_y,padj_x,padj_y,significance,set_size
GOBP_REGULATION_OF_CARBOHYDRATE_CATABOLIC_PROCESS,Regulation Of Carbohydrate Catabolic Process,GO:BP,-0.747,-0.616,0.9985,0.9998,NS,20
GOBP_REGULATION_OF_GLYCOLYTIC_PROCESS,Regulation Of Glycolytic Process,GO:BP,-0.697,-0.666,0.9985,0.9998,NS,15
GOBP_HOMEOSTASIS_OF_NUMBER_OF_CELLS,Homeostasis Of Number Of Cells,GO:BP,-0.533,0.829,0.9985,0.9895,NS,43
GOBP_PROSTANOID_METABOLIC_PROCESS,Prostanoid Metabolic Process,GO:BP,0.99,0.37,0.8418,0.9998,NS,17
GOBP_POSITIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS,Positive Regulation Of Reactive Oxygen Spe...,GO:BP,-0.925,0.431,0.8831,0.9998,NS,17
GOBP_NEGATIVE_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_PROTEIN_CATABOLIC_PROCESS,Negative Regulation Of Proteolysis Involve...,GO:BP,0.688,-0.664,0.9985,0.9998,NS,20
GOBP_SEX_DIFFERENTIATION,Sex Differentiation,GO:BP,0.635,-0.717,0.9985,0.9998,NS,20
GOBP_PROTEIN_METHYLATION,Protein Methylation,GO:BP,-0.853,0.498,0.9478,0.9998,NS,15
GOBP_REGULATION_OF_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS,Regulation Of Response To Endoplasmic Reti...,GO:BP,0.63,0.705,0.9985,0.9998,NS,23
GOBP_POSITIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT,Positive Regulation Of Vasculature Develop...,GO:BP,0.598,0.73,0.9985,0.9998,NS,20
GOBP_REGULATION_OF_TELOMERE_MAINTENANCE,Regulation Of Telomere Maintenance,GO:BP,0.672,0.653,0.9985,0.9998,NS,24
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS,Negative Regulation Of Response To Endopla...,GO:BP,-0.493,0.832,0.9985,0.982,NS,16
GOBP_CARBOHYDRATE_CATABOLIC_PROCESS,Carbohydrate Catabolic Process,GO:BP,0.669,-0.655,0.9985,0.9998,NS,57
GOBP_T_CELL_PROLIFERATION,T Cell Proliferation,GO:BP,0.516,-0.805,0.9985,0.9895,NS,19
GOBP_MYELOID_LEUKOCYTE_ACTIVATION,Myeloid Leukocyte Activation,GO:BP,-0.328,0.982,1,0.9372,NS,18
GOBP_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_POTENTIAL,Regulation Of Mitochondrial Membrane Poten...,GO:BP,-0.627,0.682,0.9985,0.9998,NS,22
GOBP_POSITIVE_REGULATION_OF_CELL_ACTIVATION,Positive Regulation Of Cell Activation,GO:BP,-0.66,0.648,0.9985,0.9998,NS,34
GOBP_NEGATIVE_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS,Negative Regulation Of Ubiquitin Dependent...,GO:BP,0.773,0.532,0.9985,0.9998,NS,17
GOBP_REGULATION_OF_HYDROLASE_ACTIVITY,Regulation Of Hydrolase Activity,GO:BP,-0.598,0.703,0.9985,0.9998,NS,31
GOBP_MONONUCLEAR_CELL_MIGRATION,Mononuclear Cell Migration,GO:BP,0.665,0.628,0.9985,0.9998,NS,23
GOBP_NEGATIVE_REGULATION_OF_CELL_ACTIVATION,Negative Regulation Of Cell Activation,GO:BP,0.718,-0.574,0.9985,0.9998,NS,16
GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_ORGANIZATION,Positive Regulation Of Chromosome Organiza...,GO:BP,0.648,-0.637,0.9985,0.9998,NS,20
GOBP_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY,Steroid Hormone Receptor Signaling Pathway,GO:BP,0.835,0.45,0.9579,0.9998,NS,18
GOBP_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION,Epigenetic Regulation Of Gene Expression,GO:BP,-0.534,0.749,0.9985,0.9996,NS,16
GOBP_LEUKOCYTE_CHEMOTAXIS,Leukocyte Chemotaxis,GO:BP,-0.549,0.701,0.9985,0.9998,NS,24
GOBP_REGULATION_OF_CHROMOSOME_ORGANIZATION,Regulation Of Chromosome Organization,GO:BP,-0.547,-0.701,0.9985,0.9998,NS,32
GOBP_REGULATION_OF_NEURON_APOPTOTIC_PROCESS,Regulation Of Neuron Apoptotic Process,GO:BP,-0.598,-0.626,0.9985,0.9998,NS,26
GOBP_NEGATIVE_REGULATION_OF_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS,Negative Regulation Of Proteasomal Protein...,GO:BP,0.488,-0.714,0.9985,0.9998,NS,16
GOBP_GLUCOSE_CATABOLIC_PROCESS,Glucose Catabolic Process,GO:BP,0.479,-0.719,0.9985,0.9998,NS,17
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS,Negative Regulation Of Protein Catabolic P...,GO:BP,-0.413,0.713,1,0.9998,NS,24
GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY,Transforming Growth Factor Beta Receptor S...,GO:BP,0.532,0.567,0.9985,0.9998,NS,27
GOBP_TELOMERE_ORGANIZATION,Telomere Organization,GO:BP,0.569,0.512,0.9985,0.9998,NS,31
GOBP_NEGATIVE_REGULATION_OF_PROTEOLYSIS,Negative Regulation Of Proteolysis,GO:BP,0.527,-0.539,0.9985,0.9998,NS,27
GOBP_REGULATION_OF_CHEMOTAXIS,Regulation Of Chemotaxis,GO:BP,-0.56,0.415,0.9985,0.9998,NS,17
HALLMARK_OXIDATIVE_PHOSPHORYLATION,OXPHOS,Hallmark,2.991,1.937,1.943e-20,7.2e-5,Sig Both,152
GOBP_CELLULAR_RESPIRATION,Cellular Respiration,GO:BP,2.643,1.833,1.691e-11,0.007192,Sig Both,140
GOBP_ENERGY_DERIVATION_BY_OXIDATION_OF_ORGANIC_COMPOUNDS,Energy Derivation By Oxidation Of Organic ...,GO:BP,2.537,1.838,1.824e-11,0.005318,Sig Both,174
GOBP_AEROBIC_RESPIRATION,Aerobic Respiration,GO:BP,2.585,1.759,8.354e-11,0.02761,Sig Both,127
GOBP_TRICARBOXYLIC_ACID_CYCLE,Tricarboxylic Acid Cycle,GO:BP,2.235,2.083,8.331e-4,0.02076,Sig Both,25
GOBP_PROTON_TRANSMEMBRANE_TRANSPORT,Proton Transmembrane Transport,GO:BP,2.676,1.469,4.621e-10,0.3444,Sig HR only,86
GOBP_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY,Generation Of Precursor Metabolites And En...,GO:BP,2.356,1.542,4.193e-11,0.1261,Sig HR only,222
GOBP_OXIDATIVE_PHOSPHORYLATION,OXPHOS,GO:BP,2.407,1.39,2.561e-7,0.3574,Sig HR only,101
GOBP_INNER_MITOCHONDRIAL_MEMBRANE_ORGANIZATION,Inner Mitochondrial Membrane Organization,GO:BP,1.929,1.811,0.03079,0.2596,Sig HR only,26
GOBP_PROTON_MOTIVE_FORCE_DRIVEN_ATP_SYNTHESIS,Proton Motive Force Driven ATP Synthesis,GO:BP,2.564,1.173,2.561e-7,0.7463,Sig HR only,59
GOBP_MITOCHONDRIAL_TRANSPORT,Mitochondrial Transport,GO:BP,2.256,1.407,1.181e-4,0.4029,Sig HR only,62
GOBP_ELECTRON_TRANSPORT_CHAIN,Electron Transport Chain,GO:BP,2.393,1.225,1.112e-6,0.6721,Sig HR only,80
GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT,ATP Synthesis Coupled Electron Transport,GO:BP,2.396,1.169,2.175e-6,0.733,Sig HR only,73
GOBP_MITOCHONDRIAL_TRANSMEMBRANE_TRANSPORT,Mitochondrial Transmembrane Transport,GO:BP,2.186,1.239,7.635e-4,0.7035,Sig HR only,40
GOBP_MITOCHONDRION_ORGANIZATION,Mitochondrion Organization,GO:BP,2.12,1.292,9.74e-6,0.4746,Sig HR only,146
GOBP_MITOCHONDRIAL_MEMBRANE_ORGANIZATION,Mitochondrial Membrane Organization,GO:BP,2.118,1.291,7.754e-4,0.6285,Sig HR only,47
GOBP_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_ASSEMBLY,Mitochondrial Respiratory Chain Complex As...,GO:BP,2.129,1.117,6.979e-4,0.8294,Sig HR only,47
GOBP_MUSCLE_CONTRACTION,Muscle Contraction,GO:BP,-2.013,-1.219,1.181e-4,0.6293,Sig HR only,112
GOBP_ATP_BIOSYNTHETIC_PROCESS,ATP Biosynthetic Process,GO:BP,2.222,0.962,1.085e-4,0.9566,Sig HR only,69
GOBP_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS,Nucleoside Triphosphate Biosynthetic Process,GO:BP,2.15,1.033,1.265e-4,0.8863,Sig HR only,76
GOBP_MUSCLE_SYSTEM_PROCESS,Muscle System Process,GO:BP,-1.991,-1.164,1.181e-4,0.7035,Sig HR only,131
HALLMARK_FATTY_ACID_METABOLISM,Fatty Acid Metabolism,Hallmark,1.846,1.297,0.001324,0.3653,Sig HR only,88
GOBP_STRIATED_MUSCLE_CONTRACTION,Striated Muscle Contraction,GO:BP,-1.863,-1.253,0.008092,0.6285,Sig HR only,70
GOBP_MYOFIBRIL_ASSEMBLY,Myofibril Assembly,GO:BP,-2.232,-0.833,2.909e-4,0.9895,Sig HR only,40
GOBP_MUSCLE_CELL_DEVELOPMENT,Muscle Cell Development,GO:BP,-2.039,-1.016,7.741e-4,0.8864,Sig HR only,72
GOBP_KETONE_BIOSYNTHETIC_PROCESS,Ketone Biosynthetic Process,GO:BP,1.908,1.122,0.04802,0.8678,Sig HR only,16
GOBP_SKELETAL_MUSCLE_CONTRACTION,Skeletal Muscle Contraction,GO:BP,-2.042,-0.969,0.008092,0.9534,Sig HR only,26
GOBP_PURINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS,Purine Containing Compound Biosynthetic Pr...,GO:BP,1.995,0.976,2.813e-4,0.9534,Sig HR only,120
GOBP_CELLULAR_COMPONENT_ASSEMBLY_INVOLVED_IN_MORPHOGENESIS,Cellular Component Assembly Involved In Mo...,GO:BP,-2.12,-0.836,7.741e-4,0.9895,Sig HR only,46
GOBP_ORGANIC_ACID_CATABOLIC_PROCESS,Organic Acid Catabolic Process,GO:BP,1.884,1.03,0.004125,0.8863,Sig HR only,90
GOBP_SARCOMERE_ORGANIZATION,Sarcomere Organization,GO:BP,-2.105,-0.779,0.002197,0.9996,Sig HR only,29
GOBP_MUSCLE_ORGAN_DEVELOPMENT,Muscle Organ Development,GO:BP,-1.983,-0.887,8.331e-4,0.982,Sig HR only,87
GOBP_PURINE_NUCLEOTIDE_BIOSYNTHETIC_PROCESS,Purine Nucleotide Biosynthetic Process,GO:BP,1.996,0.857,8.331e-4,0.9895,Sig HR only,93
GOBP_AMINO_ACID_CATABOLIC_PROCESS,Amino Acid Catabolic Process,GO:BP,1.931,0.883,0.01054,0.9798,Sig HR only,43
GOBP_AMINO_ACID_METABOLIC_PROCESS,Amino Acid Metabolic Process,GO:BP,1.693,1.102,0.04186,0.8221,Sig HR only,97
GOBP_MULTICELLULAR_ORGANISMAL_MOVEMENT,Multicellular Organismal Movement,GO:BP,-2.007,-0.787,0.008159,0.9996,Sig HR only,28
GOBP_NUCLEOSIDE_PHOSPHATE_BIOSYNTHETIC_PROCESS,Nucleoside Phosphate Biosynthetic Process,GO:BP,1.829,0.965,0.002117,0.9566,Sig HR only,132
GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_NADH_TO_UBIQUINONE,Mitochondrial Electron Transport NADH To U...,GO:BP,2.127,-0.631,0.001082,0.9998,Sig HR only,42
GOBP_SKELETAL_MUSCLE_ORGAN_DEVELOPMENT,Skeletal Muscle Organ Development,GO:BP,-1.885,-0.788,0.01448,0.9998,Sig HR only,48
GOBP_NUCLEOTIDE_BIOSYNTHETIC_PROCESS,Nucleotide Biosynthetic Process,GO:BP,1.851,0.797,0.003908,0.9998,Sig HR only,100
GOBP_CELL_CYCLE_G1_S_PHASE_TRANSITION,Cell Cycle G1 S Phase Transition,GO:BP,-1.854,-0.769,0.02968,0.9996,Sig HR only,27
GOBP_MUSCLE_CELL_DIFFERENTIATION,Muscle Cell Differentiation,GO:BP,-1.768,-0.806,0.008092,0.9998,Sig HR only,98
GOBP_RIBOSE_PHOSPHATE_BIOSYNTHETIC_PROCESS,Ribose Phosphate Biosynthetic Process,GO:BP,1.866,0.707,0.004936,0.9998,Sig HR only,92
GOBP_SMALL_MOLECULE_CATABOLIC_PROCESS,Small Molecule Catabolic Process,GO:BP,1.588,0.95,0.03829,0.96,Sig HR only,128
GOBP_STRIATED_MUSCLE_CELL_DIFFERENTIATION,Striated Muscle Cell Differentiation,GO:BP,-1.78,-0.74,0.01627,0.9998,Sig HR only,80
GOBP_MUSCLE_TISSUE_DEVELOPMENT,Muscle Tissue Development,GO:BP,-1.689,-0.828,0.02759,0.9998,Sig HR only,84
HALLMARK_MYOGENESIS,Myogenesis,Hallmark,-1.638,-0.841,0.02754,0.9818,Sig HR only,99
GOBP_ACTOMYOSIN_STRUCTURE_ORGANIZATION,Actomyosin Structure Organization,GO:BP,-1.794,0.673,0.03549,0.9998,Sig HR only,66
GOBP_MEMBRANELESS_ORGANELLE_ASSEMBLY,Membraneless Organelle Assembly,GO:BP,-1.657,-0.69,0.04186,0.9998,Sig HR only,106
HALLMARK_HEME_METABOLISM,Heme Metabolism,Hallmark,-0.81,-1.8,0.8669,0.01501,Sig LR only,52
