uniprot_id,gene,logFC_lm,P_lm,FDR_lm,pi_lm,logFC_lp,P_lp,FDR_lp,pi_lp,contrast
Q9H0U4,RAB1B,0.0616372292484328,0.7874982273997,0.969654366900461,0.985383105279719,-0.04374448609006975,0.8004866053813665,0.9692689459562088,0.9903125286292754,Acute_HRvLR
Q9H0W9,C11orf54,0.304299629134526,0.186773758111155,0.779416190646404,0.60015259135844,0.3268020445585833,0.09219492619060592,0.7721325068463245,0.4588430286713023,Acute_HRvLR
Q9H0Z9,RBM38,-0.204132225791419,0.429856794295937,0.885902768316443,0.841684966534531,0.0167482963939598,0.9370230424561278,0.991470365882032,0.9989111599931312,Acute_HRvLR
Q9H1C7,CYSTM1,0.0685281650712337,0.899780130395671,0.985811378601772,0.992789217095791,-0.01555060992361312,0.9574408353578656,0.991470365882032,0.9993239116228064,Acute_HRvLR
Q9H1E5,TMX4,0.31621278518811,0.145685028752503,0.761969461189345,0.543827422463144,0.30077139822045496,0.144800374684324,0.8244072793961711,0.5592210684353424,Acute_HRvLR
Q9H1K1,ISCU,0.302824284611436,0.396275955211939,0.879805428526542,0.755551283369762,0.18131410805669643,0.5076573141497944,0.9552365564375792,0.8843329451108065,Acute_HRvLR
Q9H1R3,MYLK2,-0.31927106601659,0.297407993169221,0.853833062887068,0.678979613718809,-0.01311676538072959,0.9596251498189856,0.991470365882032,0.9994595708703148,Acute_HRvLR
Q9H223,EHD4,-0.359673285201414,0.460939459501084,0.888728821493197,0.756870698500017,0.13967001533356616,0.471990597812435,0.9552365564375792,0.9004472283889972,Acute_HRvLR
Q9H299,SH3BGRL3,-0.150205214317396,0.759087872363086,0.956737019436078,0.959443140334432,-0.09816264621558446,0.7998554005723368,0.9692689459562088,0.9783164371473144,Acute_HRvLR
Q9H2G2,SLK,0.248448392058735,0.702120596577977,0.94863212501629,0.915885613108154,0.08553692770103183,0.68801941317158,0.9568943238151488,0.9685205994881304,Acute_HRvLR
Q9H2H8,PPIL3,0.336180275460435,0.418083119317917,0.879805428526542,0.745892031487395,0.14854949257978234,0.5945852846071285,0.9552365564375792,0.925677329204084,Acute_HRvLR
Q9H2J4,PDCL3,-0.038468682306835,0.906657810393447,0.985811378601772,0.996237542882475,0.04278686114757768,0.8775330357218689,0.9838699875404452,0.994425888831967,Acute_HRvLR
Q9H2U2,PPA2,-0.228517937605773,0.358862533927604,0.873197270229953,0.791212412349399,-0.2202981854120445,0.37251965363941464,0.937290739077856,0.8044979556916355,Acute_HRvLR
Q9H2W6,MRPL46,-0.330672486339978,0.298071264872283,0.853833062887068,0.670150157395134,-0.44229482505992834,0.05976046480317874,0.7272221346964575,0.28761678635080307,Acute_HRvLR
Q9H3H3,C11orf68,-0.133131002389472,0.44041704514026,0.886816766964766,0.896576338319106,0.01078909878628664,0.9468428494941376,0.991470365882032,0.9994108498967372,Acute_HRvLR
Q9H3K2,GHITM,0.436101006175132,0.387055159511602,0.876447582657487,0.661039376217981,0.4161291559601281,0.0382570427847519,0.6812080640585251,0.25717271496985544,Acute_HRvLR
Q9H3K6,BOLA2,-0.0440247675374366,0.911683016924762,0.985865978459044,0.995937615407579,-0.01223014733187355,0.9635666663923468,0.9916366699154286,0.9995461981833188,Acute_HRvLR
Q9H3N1,TMX1,0.637472445897579,0.0167966884148705,0.632384800534236,0.0738973712325718,0.4348953045930273,0.06499362926576131,0.7317272566730073,0.30459521748344853,Acute_HRvLR
Q9H444,CHMP4B,-0.132378942411137,0.632816855415112,0.941549470719329,0.941224876180536,0.01370222862014713,0.956971878293176,0.991470365882032,0.9993975400910284,Acute_HRvLR
Q9H446,RWDD1,1.1233943423709,0.00154801255472745,0.621152830137616,6.9664022632929e-4,0.8268521116068293,0.001073947425367,0.49917326834777864,0.00350801984620391,Acute_HRvLR
Q9H477,RBKS,0.111096916059434,0.86836262261817,0.983424078141833,0.984441432383962,0.07723055616851227,0.8311174834684547,0.9797072667242528,0.985815140414485,Acute_HRvLR
Q9H479,FN3K,-0.206368514303385,0.407006688518325,0.879805428526542,0.830680567845105,-0.14872218612378418,0.46469586657367146,0.9552365564375792,0.8922788887567794,Acute_HRvLR
Q9H488,POFUT1,NA,NA,NA,NA,-0.04083487430518673,0.8531853105415944,0.9799638406567546,0.99353727335706,Acute_HRvLR
Q9H4A4,RNPEP,0.0807259904209516,0.672351110882458,0.94863212501629,0.968461870235856,0.1421285876417464,0.3587886060395348,0.935243532199756,0.8644300286396756,Acute_HRvLR
Q9H4M9,EHD1,0.181316722829255,0.324642610654446,0.858215521932734,0.815473120532584,0.2610244116359688,0.14728093941566928,0.8244072793961711,0.6065490704508829,Acute_HRvLR
Q9H6F2,TMEM38A,0.242593982803708,0.565484534384955,0.928217303162839,0.870840782283605,0.10682476043887944,0.7707368708624778,0.96653704115019,0.9725653103628328,Acute_HRvLR
Q9H6K4,OPA3,-0.226286166676687,0.548683854347314,0.920931109083197,0.872995923096481,-0.22090124600769556,0.4870469968363786,0.9552365564375792,0.8530687163606379,Acute_HRvLR
Q9H7C4,SYNC,0.419448184789818,0.300690241386275,0.853833062887068,0.604085069449222,0.41825971706014187,0.09475426669805796,0.775932726681373,0.3732093307533938,Acute_HRvLR
Q9H7C9,AAMDC,-0.0997367452889364,0.749005969590134,0.955055320997122,0.97158672037435,0.00550860004945974,0.9845212601251004,0.9983677685625192,0.9999140707085994,Acute_HRvLR
Q9H7Z7,PTGES2,-0.00359647844528865,0.987775040651805,0.998527263085651,0.999955763218942,0.2875444142094068,0.16035024058100428,0.8480226255511032,0.5907751353418998,Acute_HRvLR
Q9H845,ACAD9,-0.0765082991372061,0.814708603295425,0.975401065838733,0.984443821281178,0.12318054555649029,0.6852343475457121,0.9568943238151488,0.9545058044551552,Acute_HRvLR
Q9H8H3,METTL7A,-0.379611592066581,0.143250141663941,0.761969461189345,0.478237802612514,-0.3136089640299389,0.17376996054131588,0.8569417089639004,0.5776293522595058,Acute_HRvLR
Q9H8M1,COQ10B,0.11475996293796,0.824936989396998,0.975401065838733,0.978156739385324,0.06825235295442056,0.832978077523657,0.9797072667242528,0.9876044872774008,Acute_HRvLR
Q9H8Y8,GORASP2,0.123386386706315,0.768945141332502,0.95915199745223,0.968101828531486,-0.00827055752734473,0.961694272995164,0.991470365882032,0.9996770150914092,Acute_HRvLR
Q9H910,JPT2,0.366991180100966,0.228334747729278,0.806129873705574,0.581569448721666,0.19616008093655601,0.4079413206834491,0.9515365979447078,0.83871577752418,Acute_HRvLR
Q9H987,SYNPO2L,0.131925023924278,0.817991211303114,0.975401065838733,0.973843930644497,0.2506163184855694,0.4905485621030779,0.9552365564375792,0.8365268081897655,Acute_HRvLR
Q9H993,ARMT1,0.22527345625133,0.38739837843635,0.876447582657487,0.807649416869164,0.33557034479580494,0.12171956292479393,0.8107525387038779,0.4932579217394,Acute_HRvLR
Q9H9B4,SFXN1,-0.379799051707337,0.289594902221186,0.847940481359901,0.624580899785513,-0.21881828058506692,0.3177368588992202,0.9271672525851048,0.7781141050040168,Acute_HRvLR
Q9H9J2,MRPL44,NA,NA,NA,NA,0.07906619913823221,0.7874507815094792,0.967110832585297,0.9812841411534812,Acute_HRvLR
Q9H9P8,L2HGDH,-0.32805298591904,0.210339488800207,0.802622168154453,0.599628341115921,-0.12854124202564776,0.5462140408356381,0.9552365564375792,0.925209952415686,Acute_HRvLR
Q9H9S4,CAB39L,-1.19019691142004,0.331465033207349,0.860719868829726,0.268674504349198,-0.9291004435748604,0.04680193418375887,0.6941691459468968,0.05814890060985785,Acute_HRvLR
Q9HA65,TBC1D17,0.0463280187676034,0.908118366701506,0.985811378601772,0.995544833940968,0.3160937280248852,0.35697810310139366,0.935243532199756,0.7220924571587776,Acute_HRvLR
Q9HA77,CARS2,-0.374333921087796,0.661774322291642,0.94863212501629,0.856812193330417,0.25420026204904644,0.4021672879040038,0.94487429310457,0.7933048149751345,Acute_HRvLR
Q9HAB8,PPCS,-0.282855464802005,0.44228396236386,0.888416063564412,0.793934447930608,-0.28618074014229045,0.20783819210700835,0.8795070204201324,0.6378905045255001,Acute_HRvLR
Q9HB71,CACYBP,0.389635285678214,0.0935015471618539,0.723449710590897,0.39718669133438,0.16087027614977245,0.41528912626959913,0.9515374698910672,0.8681683501091483,Acute_HRvLR
Q9HB90,RRAGC,-0.331676240117652,0.281711101384025,0.847940481359901,0.656920850740938,0.04942807498075297,0.8240126666403493,0.976925906797754,0.9904778637218415,Acute_HRvLR
Q9HBH5,RDH14,0.426534950976304,0.300795804765987,0.853833062887068,0.599052213250161,0.15602309265909042,0.5553306517298264,0.9552365564375792,0.9123136182023982,Acute_HRvLR
Q9HBI1,PARVB,-0.201446280089634,0.62362705215491,0.939274337101572,0.90926064305005,-0.325101764237413,0.34887652572152394,0.930176193036544,0.7101037051382151,Acute_HRvLR
Q9HBL0,TNS1,-0.0186536454121011,0.95348260188689,0.998236511784299,0.999111845019579,0.09967446537405422,0.7030684541321752,0.9599873551502576,0.965493976778175,Acute_HRvLR
Q9HBL7,PLGRKT,-0.387544276448768,0.254634157598442,0.826012916155474,0.588527014121523,-0.01948321743511982,0.9380517875875448,0.991470365882032,0.998754821768985,Acute_HRvLR
Q9HC38,GLOD4,0.106931107919134,0.553802827233696,0.924764339756788,0.938764555609891,0.05541749467403534,0.6971591547123541,0.9599873551502576,0.9802071098878424,Acute_HRvLR
Q9HCC0,MCCC2,-0.55405228238811,0.0592740662288496,0.662042368047255,0.20897912089187,-0.23350358778699132,0.31274976453667575,0.9271672525851048,0.762301345574668,Acute_HRvLR
Q9HCP6,HHATL,0.174357936885677,0.618687703813339,0.938940294379726,0.919689860143683,0.30351420527639306,0.30708055543073387,0.9271672525851048,0.6988336271718943,Acute_HRvLR
Q9HCU5,PREB,0.116239490812255,0.80340251922463,0.975401065838733,0.974876232295173,0.38334046027685176,0.16649155101851437,0.8529792103027873,0.5029538388003235,Acute_HRvLR
Q9HD33,MRPL47,-0.265804449988774,0.394164096929171,0.879113674516798,0.78078087019867,-0.15033266566449657,0.5395840754698983,0.9552365564375792,0.9114224752466852,Acute_HRvLR
Q9HDC5,JPH1,0.00762128983391008,0.981305126759933,0.998527263085651,0.999856182646475,-0.05498031746218146,0.8485677026522586,0.9799638406567546,0.9910125652397368,Acute_HRvLR
Q9HDC9,APMAP,-0.302386041703478,0.403269482764723,0.879805428526542,0.759866925543325,-0.3675878569826097,0.19809102932416303,0.873704037184255,0.5514879681609159,Acute_HRvLR
Q9NNW7,TXNRD2,0.275507890899618,0.57002692285215,0.928217303162839,0.856539208401112,0.28746995192143743,0.4504610613616068,0.9552365564375792,0.7951276719042225,Acute_HRvLR
Q9NP72,RAB18,0.113291195135872,0.660431869590275,0.94863212501629,0.954087270090232,0.1464921570219886,0.5354891606245289,0.9552365564375792,0.912565618978856,Acute_HRvLR
Q9NP74,PALMD,0.536148014348955,0.0974361473265354,0.7269666940058,0.286948719784626,0.18872368204835863,0.37260796560665665,0.937290739077856,0.8300134390376247,Acute_HRvLR
Q9NP79,VTA1,0.0848681698375238,0.632040300550731,0.941549470719329,0.961810631682299,-0.06552518110142103,0.6784479191277768,0.9568943238151488,0.9749000420399077,Acute_HRvLR
Q9NP81,SARS2,-0.232057983952931,0.601829340681582,0.938520912031876,0.888842949373716,-0.24523402840382325,0.3479010516688146,0.930176193036544,0.7718792111037329,Acute_HRvLR
Q9NP97,DYNLRB1,0.167158581494679,0.369310759352922,0.873197270229953,0.84661479509373,0.1756428307020883,0.2942447819081852,0.9210383722272552,0.8066451081795819,Acute_HRvLR
Q9NP98,MYOZ1,0.313593145503813,0.71731179458738,0.949225919096115,0.901054394386415,0.30525522057245524,0.6907272838365918,0.9568943238151488,0.8931975108390705,Acute_HRvLR
Q9NPH2,ISYNA1,0.665621306991152,0.186015218853236,0.779416190646404,0.326434387980389,0.37485489538840966,0.26972616161965063,0.9098575208801756,0.6118975689147471,Acute_HRvLR
Q9NPJ3,ACOT13,-0.409562385256073,0.0690408921395006,0.662042368047255,0.334612103400372,-0.3916234768510094,0.07364806874874325,0.7317272566730073,0.36004252124912,Acute_HRvLR
Q9NPL8,TIMMDC1,0.440189745446528,0.461628701779819,0.888728821493197,0.711582296198305,-0.13090457605501982,0.6960641789553703,0.9599873551502576,0.9536786743927852,Acute_HRvLR
Q9NPQ8,RIC8A,0.244126506740265,0.694048491615731,0.94863212501629,0.914700780220052,-0.2311518173721545,0.5060385379024295,0.9552365564375792,0.8543218220467257,Acute_HRvLR
Q9NQ50,MRPL40,-0.299550322320243,0.645300583749869,0.947063385290173,0.877029422235511,-0.18983266126225828,0.6693773371261615,0.9568943238151488,0.9266306535513976,Acute_HRvLR
Q9NQ88,TIGAR,-0.299207092423883,0.824167322921851,0.975401065838733,0.943780955388376,0.02896713528396333,0.9547595072237156,0.991470365882032,0.9986598422544504,Acute_HRvLR
Q9NQC3,RTN4,0.0992749257508585,0.672765828066536,0.94863212501629,0.961415686570883,-0.00692443727120206,0.9721260413746649,0.9956989448555476,0.9998042666271924,Acute_HRvLR
Q9NQE9,HINT3,-0.237509225894517,0.267260393529009,0.831665831368602,0.730956750617145,-0.299784296435206,0.14863382976106668,0.8244072793961711,0.5646949158093245,Acute_HRvLR
Q9NQP4,PFDN4,-0.168317893610549,0.447472289261938,0.888728821493197,0.873409061360948,-0.02557013705455091,0.897215457294942,0.984919914259469,0.997230524254234,Acute_HRvLR
Q9NQR4,NIT2,0.077088058211455,0.730677297428047,0.950360898631172,0.976101257302172,0.15402031955176201,0.4790360013597405,0.9552365564375792,0.8928329321906916,Acute_HRvLR
Q9NQW7,XPNPEP1,0.113350996123216,0.686770347515282,0.94863212501629,0.958302067210058,0.23455675386489008,0.3873430903146653,0.943117323911522,0.8005437864506092,Acute_HRvLR
Q9NQX3,GPHN,-0.682000053208901,0.13519067282712,0.755435097182377,0.25544983309691,-0.16925559320669237,0.4878656521899122,0.9552365564375792,0.8856111438423556,Acute_HRvLR
Q9NQY0,BIN3,0.544021649833343,0.280773467395796,0.847940481359901,0.501064640877448,0.31637552061732066,0.3711201844293833,0.937290739077856,0.7308107880108055,Acute_HRvLR
Q9NR12,PDLIM7,-0.838864714637946,0.145479582728272,0.761969461189345,0.198474253807045,-0.32502685263843034,0.4844984800679579,0.9552365564375792,0.7901537133614246,Acute_HRvLR
Q9NR19,ACSS2,-0.904727079139619,0.0298455701585329,0.642312177966433,0.0417044625157478,-0.5560252619478856,0.02018376332465384,0.5871936681562192,0.1141664176049917,Acute_HRvLR
Q9NR28,DIABLO,-0.131767324280883,0.566629354946118,0.928217303162839,0.927882274822254,-0.06936488821154896,0.7417054600869551,0.96619212305835,0.979486874926151,Acute_HRvLR
Q9NR31,SAR1A,-0.262633131200221,0.433961962905731,0.885983021153782,0.803124353757703,-0.03060192595283695,0.89581667464916,0.984919914259469,0.9966388530229404,Acute_HRvLR
Q9NR45,NANS,0.0576398466941193,0.890457453167097,0.983424078141833,0.993334938237992,-0.16321269084404122,0.6344137315687645,0.9552365564375792,0.9284204460536148,Acute_HRvLR
Q9NR56,MBNL1,0.382867745329168,0.0700002409166392,0.66448504554859,0.361264978700722,0.24632708810618095,0.14852107350578583,0.8244072793961711,0.6251568141681013,Acute_HRvLR
Q9NRG4,SMYD2,-0.537140015492255,0.193493049308043,0.7877614635749,0.413846632022692,-0.09757937083394808,0.76032575492231,0.96619212305835,0.9736167251881064,Acute_HRvLR
Q9NRG7,SDR39U1,-0.0678082724885805,0.888706687587271,0.983424078141833,0.992031354635849,-0.29161821229406115,0.4973980722862341,0.9552365564375792,0.8157430666124653,Acute_HRvLR
Q9NRP0,OSTC,-2.1328477935256e-4,0.999404775400137,0.999635294340912,0.999999873009863,0.02230281206162132,0.928687532136824,0.991470365882032,0.9983513328211804,Acute_HRvLR
Q9NRV9,HEBP1,-1.05787364626361,0.0513018527849571,0.66133092686303,0.0431999999698145,-0.1575317810432164,0.4700246776961228,0.9552365564375792,0.8878683679004232,Acute_HRvLR
Q9NRX4,PHPT1,0.248890972731857,0.369998796486809,0.873197270229953,0.780780494962732,0.14294245069519462,0.5447974904806447,0.9552365564375792,0.9168468528164828,Acute_HRvLR
Q9NRY5,FAM114A2,-0.26828181108084,0.331638397925723,0.860719868829726,0.743709084887734,-0.03185007207325263,0.8833598340362748,0.984919914259469,0.996057661214278,Acute_HRvLR
Q9NS69,TOMM22,-0.0337001533635757,0.922852076947846,0.992180107212221,0.997297995683694,0.387495631150248,0.16196333416373396,0.8505263737300948,0.4939152419994492,Acute_HRvLR
Q9NS86,LANCL2,0.0939662981993692,0.689430210206668,0.94863212501629,0.965658421435666,0.2663385018554685,0.1984065013197049,0.873704037184255,0.6499981049441826,Acute_HRvLR
Q9NSD9,FARSB,0.560084088073857,0.134677283062374,0.755435097182377,0.325335621956694,0.4435501272068727,0.13202270534083901,0.8221798605040068,0.4073461228507839,Acute_HRvLR
Q9NSE4,IARS2,-0.119566240091483,0.483279814420789,0.894432451865024,0.916728684523668,-0.08129046852438293,0.5878100659324983,0.9552365564375792,0.9577257607200996,Acute_HRvLR
Q9NSK7,C19orf12,NA,NA,NA,NA,0.01223153273486588,0.94088862923871,0.991470365882032,0.9992550042416228,Acute_HRvLR
Q9NT62,ATG3,-0.824573776978269,0.133769852498095,0.755435097182377,0.190378508904436,-0.34696985647232026,0.33005074112586397,0.9271672525851048,0.6807098247149536,Acute_HRvLR
Q9NTG7,SIRT3,-0.133894724963792,0.795703164550087,0.974774315376998,0.96986456865054,-0.12466435450227564,0.7414562935778748,0.96619212305835,0.9633948040762308,Acute_HRvLR
Q9NTJ4,MAN2C1,0.0974932566607158,0.764025836126515,0.95902284393213,0.974100626382201,0.05067515175976211,0.7914954859605594,0.967110832585297,0.9882205013592656,Acute_HRvLR
Q9NTK5,OLA1,0.274201093966042,0.101489818695892,0.7269666940058,0.5340229925858,0.09757076408807563,0.5103395343415245,0.9552365564375792,0.9364737324953976,Acute_HRvLR
Q9NTM9,CUTC,-0.115272694695893,0.537746612642212,0.911378823712879,0.930985599911203,-0.02570517500523905,0.8726788547089979,0.982732277175124,0.9965053929011932,Acute_HRvLR
Q9NTX5,ECHDC1,0.607958197424509,0.120283797050949,0.755435097182377,0.275933471158279,0.3174758440061183,0.2945616446191188,0.9210383722272552,0.6783850441570514,Acute_HRvLR
Q9NUJ1,ABHD10,-0.0014220793853994,0.995418200512473,0.998527263085651,0.999993469366198,-0.0625151209824395,0.762766056778124,0.96619212305835,0.983213157154193,Acute_HRvLR
Q9NUQ8,ABCF3,0.336415681470861,0.562687347895496,0.927600232494411,0.824111459393608,0.6030710506772223,0.01580843233567248,0.5871936681562192,0.08199775820275661,Acute_HRvLR
Q9NUU7,DDX19A,0.00746018965943307,0.97045497144044,0.998527263085651,0.999776291888977,0.05568728787304167,0.7638539387009529,0.96619212305835,0.9851109854885458,Acute_HRvLR
Q9NVA2,SEPTIN11,-0.235891049928377,0.628562160294166,0.941549470719329,0.896256158551613,-0.03488471004794036,0.9014729945604648,0.984919914259469,0.9963881153255152,Acute_HRvLR
Q9NVD7,PARVA,0.57102926122861,0.118794156253519,0.755435097182377,0.296265387770202,0.47899072960223776,0.13792959032904897,0.8244072793961711,0.3871719559454784,Acute_HRvLR
Q9NVE7,PANK4,-0.28005030718581,0.182693506655314,0.779416190646404,0.621219858969606,-0.12810524407280255,0.4891830178982592,0.9552365564375792,0.9124722262612482,Acute_HRvLR
Q9NVH6,TMLHE,0.254693442203639,0.368167543838573,0.873197270229953,0.77530865952458,0.23209781052039705,0.33031034027027495,0.9271672525851048,0.7732908810204906,Acute_HRvLR
Q9NVI7,ATAD3A,-0.403323945160938,0.125585602996733,0.755435097182377,0.433092704020205,-0.28562562042734996,0.18149674095233373,0.864333744290158,0.6142058520971633,Acute_HRvLR
Q9NVJ2,ARL8B,0.196541243421326,0.313784684371688,0.856788232625642,0.796282876626904,0.1702516824466791,0.365836463801595,0.937290739077856,0.8426532019643364,Acute_HRvLR
Q9NVS9,PNPO,-0.36922896645914,0.090952588060475,0.723449710590897,0.412633383715822,-0.21502035695667132,0.2522536268233918,0.8933963857613099,0.7436744626752506,Acute_HRvLR
Q9NWU1,OXSM,-0.0502791102843361,0.869101782425992,0.983424078141833,0.992970910905423,-0.07134499669528438,0.7589833660912613,0.96619212305835,0.980517097229306,Acute_HRvLR
Q9NWU5,MRPL22,-0.143323515594249,0.712732087829846,0.949225919096115,0.952622603135934,-0.075106576750537,0.6438860104498902,0.9552365564375792,0.9674762168139046,Acute_HRvLR
Q9NWV4,CZIB,-0.318746970307359,0.462771535648472,0.888728821493197,0.782233893833971,-0.04107666458003578,0.8899828010556394,0.984919914259469,0.9952238280747616,Acute_HRvLR
Q9NX14,NDUFB11,-0.506866734798784,0.0683401281343402,0.662042368047255,0.256646840437533,-0.27222666358147407,0.19875305426425152,0.873704037184255,0.6441430272064143,Acute_HRvLR
Q9NX40,OCIAD1,-0.227640237359957,0.463018452884828,0.888728821493197,0.839221724182886,-0.16964497980943705,0.5421580889386604,0.9552365564375792,0.9013548517432524,Acute_HRvLR
Q9NX63,CHCHD3,-0.223851254566139,0.315154844678121,0.856788232625642,0.772225192289355,-0.11859062679883792,0.5147763233801192,0.9552365564375792,0.9242738473953802,Acute_HRvLR
Q9NXA8,SIRT5,-0.062367637078026,0.781711165238823,0.965883782655962,0.984758076565112,-0.01358811344597299,0.9466968029530584,0.991470365882032,0.9992559689517532,Acute_HRvLR
Q9NXJ5,PGPEP1,-0.0747366104285909,0.804715107170816,0.975401065838733,0.98389332557832,0.05574361308840991,0.8347543189414917,0.9799638406567546,0.9899822253340984,Acute_HRvLR
Q9NY33,DPP3,-0.0316288532588658,0.874278501184857,0.983424078141833,0.995759480713648,-0.02649156576724465,0.888972805240146,0.984919914259469,0.996887098961379,Acute_HRvLR
Q9NY65,TUBA8,-0.444743361829726,0.0491390587294448,0.66133092686303,0.261830822863175,-0.12006902336027991,0.47651155754030095,0.9552365564375792,0.914843048039258,Acute_HRvLR
Q9NYL2,MAP3K20,-0.0256775407993324,0.879475267391591,0.983424078141833,0.996707669281516,-0.03899957616021865,0.7990853006147792,0.9691777397593732,0.9912910242127928,Acute_HRvLR
Q9NYU2,UGGT1,-0.296825181066414,0.280241790435679,0.847940481359901,0.685510091844049,-0.08688931067026218,0.708297399032644,0.9629575609531806,0.9704772091949596,Acute_HRvLR
Q9NZ01,TECR,0.443890874796114,0.217679135858146,0.803886525633066,0.508233071888738,0.40230277937767767,0.14841561791633287,0.8244072793961711,0.46417734716257686,Acute_HRvLR
Q9NZ08,ERAP1,-0.324408266680617,0.341870803857901,0.869127896569386,0.705961445455304,-0.15900669453553107,0.5318101735887837,0.9552365564375792,0.9044685494961008,Acute_HRvLR
Q9NZ45,CISD1,0.0114266536146879,0.942591899204007,0.996365655384597,0.999324663143074,-0.04254567061832404,0.7392803686823848,0.96619212305835,0.98723012290349,Acute_HRvLR
Q9NZA1,CLIC5,-0.41107015443777,0.103210711117491,0.7269666940058,0.3931621388547,-0.16175492961409788,0.374253146255893,0.937290739077856,0.8530164551645364,Acute_HRvLR
Q9NZJ6,COQ3,-0.644322548194147,0.0199715027755216,0.632384800534236,0.0803371314071927,-0.3221657440173509,0.10993521785791507,0.7862953081012727,0.4910063820734554,Acute_HRvLR
Q9NZL4,HSPBP1,0.0192096198526244,0.943306739726789,0.996402497309626,0.998879482442856,-0.02489861550019512,0.9070766757029683,0.9873669360733152,0.9975746264718705,Acute_HRvLR
Q9NZL9,MAT2B,-0.196405897374689,0.489195792784275,0.894432451865024,0.868985587727844,0.1311192620270134,0.5968109998617468,0.9552365564375792,0.934561506859668,Acute_HRvLR
Q9NZM1,MYOF,0.0880401475864829,0.678468321373043,0.94863212501629,0.966424294374266,0.1589126387102482,0.4306422021396157,0.9515374698910672,0.8746947129874618,Acute_HRvLR
Q9NZN4,EHD2,0.333993818768619,0.141420395467901,0.761969461189345,0.520326895152482,0.17578360737680043,0.3452438667124984,0.930176193036544,0.8294880184076947,Acute_HRvLR
Q9NZQ9,TMOD4,-0.496497837981952,0.293325737880323,0.851263097734011,0.543926868015357,-0.6022475926176227,0.1655906929434604,0.8529792103027873,0.33858387029226555,Acute_HRvLR
Q9NZU5,LMCD1,-0.323223788848967,0.116922974900184,0.754803577395437,0.49971577574653,-0.10418318595284148,0.5104898987968025,0.9552365564375792,0.9323461273715844,Acute_HRvLR
Q9P003,CNIH4,0.344821115668822,0.27797597957573,0.847940481359901,0.643105118716654,0.3713844832101145,0.1350164514601375,0.8231071139697267,0.47537803387547223,Acute_HRvLR
Q9P032,NDUFAF4,-0.755586312502128,0.0876862816845761,0.70873240400037,0.158962112865611,-0.25114033723307827,0.36093099614640944,0.9362486695899848,0.7741967776078436,Acute_HRvLR
Q9P0J0,NDUFA13,-0.160249940945562,0.472054415260204,0.8931360966669,0.886660267434893,-0.08556542350441632,0.6502750870289323,0.9552365564375792,0.9638458362122602,Acute_HRvLR
Q9P0J1,PDP1,0.156404735003985,0.748404836518705,0.955055320997122,0.955684111918113,0.14894911819682122,0.5408295804768641,0.9552365564375792,0.9125141077418396,Acute_HRvLR
Q9P0L0,VAPA,0.221236514530052,0.493554967958931,0.894713474371458,0.855371194831706,0.17024565219144705,0.461102562756131,0.9552365564375792,0.8765223455986796,Acute_HRvLR
Q9P0P8,MTRES1,-0.431871183097051,0.12580952344618,0.755435097182377,0.408500141765769,-0.15024418413170793,0.4991700485666576,0.9552365564375792,0.9008730497407248,Acute_HRvLR
Q9P0S9,TMEM14C,-0.0287566558220682,0.955052346244709,0.998236511784299,0.998678380607227,-0.03872568537306264,0.9170092231371544,0.9885260680372931,0.9966505158768976,Acute_HRvLR
Q9P0U1,TOMM7,-0.400880645240818,0.677145808942564,0.94863212501629,0.85531043194953,-0.30473737627903574,0.4995141449827716,0.9552365564375792,0.8093497645551211,Acute_HRvLR
Q9P2J5,LARS1,0.10927496670249,0.578775405348545,0.929116992011504,0.941994344852208,-0.06108411137163117,0.7319546558422974,0.96619212305835,0.981120017110472,Acute_HRvLR
Q9P2R7,SUCLA2,-0.220332490126122,0.130091265457935,0.755435097182377,0.638028511879645,-0.09907260736855504,0.4001399791132577,0.94487429310457,0.9132508818041946,Acute_HRvLR
Q9UBB4,ATXN10,-0.338164322604431,0.473637141560411,0.8931360966669,0.776689318274646,-0.5002975222340424,0.09141675826077894,0.7721325068463245,0.30213691494714706,Acute_HRvLR
Q9UBC2,EPS15L1,-0.0229166765683928,0.954193811497147,0.998236511784299,0.998926049163145,0.135613650761929,0.6776056151500696,0.9568943238151488,0.9485891948393658,Acute_HRvLR
Q9UBF6,RNF7,0.238363085451216,0.325754013823217,0.858215521932734,0.765404310975906,0.14873832806336296,0.4958605278181105,0.9552365564375792,0.9009242711163484,Acute_HRvLR
Q9UBF9,MYOT,-0.0810971247946952,0.880160475067786,0.983424078141833,0.989701267372049,0.0466842923792754,0.9169732583391828,0.9885260680372931,0.9959617228835538,Acute_HRvLR
Q9UBG0,MRC2,0.433409597632565,0.469379372036238,0.8931360966669,0.720502262377117,0.3845485562378243,0.12014393584763046,0.8097573332126359,0.44269098399008855,Acute_HRvLR
Q9UBI6,GNG12,0.293651088027474,0.404051745042045,0.879805428526542,0.766354643023609,0.404266227525472,0.2322533925897462,0.8883235074840096,0.5542170426055807,Acute_HRvLR
Q9UBQ0,VPS29,0.0194919773574824,0.976004272294738,0.998527263085651,0.999526684758552,-0.1043719341836784,0.736688889513593,0.96619212305835,0.9686083015976048,Acute_HRvLR
Q9UBQ5,EIF3K,-0.13622188661525,0.472167539744696,0.8931360966669,0.902827459323928,0.04933980166503815,0.7442829167404438,0.96619212305835,0.9855339302049088,Acute_HRvLR
