grid_x,grid_y,neg_log10_p
48,98,0.393
49,98,NA
50,98,NA
51,98,0.229
52,98,0.256
53,98,0.284
54,98,0.316
55,98,0.349
56,98,0.222
57,98,0.249
58,98,0.149
59,98,0.169
60,98,0.191
61,98,0.215
62,98,0.124
63,98,0.141
64,98,0.161
65,98,0.183
66,98,0.206
67,98,0.233
68,98,0.261
69,98,0.293
70,98,0.328
71,98,0.366
72,98,0.407
73,98,0.452
74,98,0.285
75,98,0.16
76,98,0.184
77,98,0.21
78,98,0.241
79,98,0.275
80,98,0.313
81,98,0.356
82,98,0.404
83,98,0.459
84,98,0.52
85,98,0.305
86,98,0.353
87,98,0.409
88,98,0.474
89,98,0.55
90,98,0.639
91,98,0.745
92,98,0.871
93,98,1.026
94,98,1.219
95,98,1.469
96,98,1.81
97,98,2.322
98,98,3.285
