uniprot_id,gene,description,verdict,reason,contaminant,in_rbc,secretome,blood_conc,ery,myo,blood_cor
P84157,MXRA7,Matrix-remodeling-associated protein 7,keep,keep,FALSE,FALSE,NA,45000,0,14.4,0.030632411067193676
P84243,H3-3A,Histone H3.3,keep,keep,FALSE,FALSE,NA,40000000,36.6,21,0.21473172987974098
P98095,FBLN2,Fibulin-2,keep,keep,FALSE,FALSE,Secreted to extracellular matrix,11000000,0,1,-0.017786561264822136
P98160,HSPG2,Basement membrane-specific heparan sulfate proteoglycan core protein,keep,keep,FALSE,TRUE,Secreted to extracellular matrix,470000000,0.5,32,0.002898550724637681
P99999,CYCS,Cytochrome c,keep,keep,FALSE,TRUE,NA,21000000,20.3,40.7,-0.1538211029092488
Q00013,MPP1,55 kDa erythrocyte membrane protein,keep,keep,FALSE,TRUE,NA,370000,305.6,8.8,0.4346829640947288
Q00059,TFAM,"Transcription factor A, mitochondrial",keep,keep,FALSE,TRUE,NA,NA,1.8,17.5,-0.18405797101449273
Q00169,PITPNA,Phosphatidylinositol transfer protein alpha isoform,keep,keep,FALSE,TRUE,NA,120000,10.4,34.6,0.25317035905271196
Q00325,SLC25A3,"Phosphate carrier protein, mitochondrial",keep,keep,FALSE,TRUE,NA,340000,49.5,54.7,-0.12223187147199306
Q00577,PURA,Transcriptional activator protein Pur-alpha,keep,keep,FALSE,TRUE,NA,1400000,8,80.5,0.22658517952635598
Q00610,CLTC,Clathrin heavy chain 1,keep,keep,FALSE,TRUE,NA,15000000,48.2,195.8,0.018038852913968548
Q00688,FKBP3,Peptidyl-prolyl cis-trans isomerase FKBP3,keep,keep,FALSE,TRUE,NA,460000,18.4,145.8,0.05030064754856615
Q00765,REEP5,Receptor expression-enhancing protein 5,keep,keep,FALSE,TRUE,NA,6600,16.5,93.3,0.15034737299174988
Q00796,SORD,Sorbitol dehydrogenase,keep,keep,FALSE,TRUE,NA,3600000,0.7,3.6,0.2257085020242915
Q00839,HNRNPU,Heterogeneous nuclear ribonucleoprotein U,keep,keep,FALSE,TRUE,NA,3800000,39.6,512.4,0.14059196617336153
Q00872,MYBPC1,"Myosin-binding protein C, slow-type",keep,keep,FALSE,FALSE,NA,210000,0,14831,0.2082066869300912
Q00G26,PLIN5,Perilipin-5,keep,keep,FALSE,FALSE,NA,NA,1.6,177.4,-0.08623693379790942
Q01082,SPTBN1,"Spectrin beta chain, non-erythrocytic 1",keep,keep,FALSE,TRUE,NA,1800000,3.8,85.2,0.2058823529411765
Q01105,SET,Protein SET,keep,keep,FALSE,TRUE,NA,1700000,44.9,13,0.40392156862745104
Q01130,SRSF2,Serine/arginine-rich splicing factor 2,keep,keep,FALSE,FALSE,NA,53000,45.9,145.9,0.08517823639774862
Q01432,AMPD3,AMP deaminase 3,keep,keep,FALSE,TRUE,NA,51000,3.6,65.7,-0.15132435953104648
Q01469,FABP5,Fatty acid-binding protein 5,keep,keep,FALSE,TRUE,Intracellular and membrane,12000000,0.5,1,-0.19224924012158054
Q01484,ANK2,Ankyrin-2,keep,keep,FALSE,TRUE,NA,NA,0.2,1069.4,-0.2354273633343401
Q01518,CAP1,Adenylyl cyclase-associated protein 1,keep,keep,FALSE,TRUE,NA,77000000,10.4,29.3,0.2998381128584644
Q01814,ATP2B2,Plasma membrane calcium-transporting ATPase 2,keep,keep,FALSE,TRUE,NA,NA,0,67.9,NA
Q01995,TAGLN,Transgelin,keep,keep,FALSE,FALSE,NA,6000000,0.3,4.3,0.06613965744400525
Q02127,DHODH,"Dihydroorotate dehydrogenase (quinone), mitochondrial",keep,keep,FALSE,TRUE,NA,NA,4.5,10.8,NA
Q02218,OGDH,"2-oxoglutarate dehydrogenase, mitochondrial",keep,keep,FALSE,TRUE,NA,91000,15.3,365.1,-0.21157186278766826
Q02252,ALDH6A1,"Methylmalonate-semialdehyde dehydrogenase [acylating], mitochondrial",keep,keep,FALSE,TRUE,NA,44000,3.7,26.3,0.1331923890063425
Q02338,BDH1,"D-beta-hydroxybutyrate dehydrogenase, mitochondrial",keep,keep,FALSE,FALSE,NA,NA,0,8.3,0.07631350412505428
Q02413,DSG1,Desmoglein-1,remove: keratin,desmoglein-1; skin desmosome,TRUE,TRUE,NA,86000000,0,0,NA
Q02543,RPL18A,60S ribosomal protein L18a,keep,keep,FALSE,TRUE,NA,8200,302.3,13.6,-0.03596837944664031
Q02641,CACNB1,Voltage-dependent L-type calcium channel subunit beta-1,keep,keep,FALSE,TRUE,NA,NA,0,95.8,-0.2587110699969164
Q02750,MAP2K1,Dual specificity mitogen-activated protein kinase kinase 1,keep,keep,FALSE,TRUE,NA,110000,3.5,114.9,-0.16211840888066606
Q02790,FKBP4,Peptidyl-prolyl cis-trans isomerase FKBP4,keep,keep,FALSE,TRUE,NA,600000,5.8,5.7,0.17290848686197524
Q02818,NUCB1,Nucleobindin-1,keep: rescued (muscle-expressed),keep: rescued (muscle-expressed),FALSE,TRUE,Secreted to blood,46000000,12.6,30.8,NA
Q02878,RPL6,60S ribosomal protein L6,keep,keep,FALSE,TRUE,NA,530000,191.4,34.2,0.08694595251600357
Q02952,AKAP12,A-kinase anchor protein 12,keep,keep,FALSE,FALSE,NA,3700000,0,1.3,-0.2434782608695652
Q02978,SLC25A11,Mitochondrial 2-oxoglutarate/malate carrier protein,keep,keep,FALSE,TRUE,NA,5600,3.7,11.7,0.01932262266608771
Q03013,GSTM4,Glutathione S-transferase Mu 4,keep,keep,FALSE,FALSE,NA,1700000,0.2,8.8,-0.09458128078817732
Q03135,CAV1,Caveolin-1,keep,keep,FALSE,FALSE,NA,4800,0,0.8,-0.033765032377428304
Q03154,ACY1,Aminoacylase-1,keep,keep,FALSE,FALSE,NA,19000000,0,0.2,-0.1356382978723404
Q03252,LMNB2,Lamin-B2,keep,keep,FALSE,TRUE,NA,79000,1.8,5.3,-0.2473684210526316
Q04323,UBXN1,UBX domain-containing protein 1,keep,keep,FALSE,TRUE,NA,18000,24.2,6,0.03583662714097496
Q04446,GBE1,"1,4-alpha-glucan-branching enzyme",keep,keep,FALSE,TRUE,NA,7700000,5.3,1502.9,-0.08603145235892692
Q04637,EIF4G1,Eukaryotic translation initiation factor 4 gamma 1,keep,keep,FALSE,TRUE,NA,480000,19.8,40.9,-0.12338112858464384
Q04695,KRT17,"Keratin, type I cytoskeletal 17",remove: keratin,cRAP dust/contact,TRUE,TRUE,NA,380000000,0,0,NA
Q04759,PRKCQ,Protein kinase C theta type,keep,keep,FALSE,TRUE,NA,NA,1.8,413.3,-0.16007248565388102
Q04760,GLO1,Lactoylglutathione lyase,keep,keep,FALSE,TRUE,NA,2000000,14,41.6,0.061224489795918366
Q04828,AKR1C1,Aldo-keto reductase family 1 member C1,keep,keep,FALSE,TRUE,NA,3400000,1.8,10.7,0.012384716732542817
Q04837,SSBP1,"Single-stranded DNA-binding protein, mitochondrial",keep,keep,FALSE,TRUE,NA,36000,22.1,31.6,-0.15769349367869256
Q04917,YWHAH,14-3-3 protein eta,keep,keep,FALSE,TRUE,NA,54000000,32.6,1.1,0.1276595744680851
Q05086,UBE3A,Ubiquitin-protein ligase E3A,keep,keep,FALSE,TRUE,NA,NA,5.8,498.3,-0.04072580645161291
Q05639,EEF1A2,Elongation factor 1-alpha 2,keep,keep,FALSE,FALSE,NA,44000000,0,71.1,0.09845853234910985
Q05682,CALD1,Caldesmon,keep,keep,FALSE,FALSE,NA,46000000,0.3,125.9,-0.030103995621237
Q05707,COL14A1,Collagen alpha-1(XIV) chain,keep,keep,FALSE,TRUE,Secreted to extracellular matrix,6100000,0,42.1,NA
Q06055,ATP5MC2,"ATP synthase F(0) complex subunit C2, mitochondrial",keep,keep,FALSE,FALSE,NA,NA,34.8,70.6,-0.08179271708683475
Q06124,PTPN11,Tyrosine-protein phosphatase non-receptor type 11,keep,keep,FALSE,TRUE,NA,100000,18.9,133,0.13130434782608694
Q06210,GFPT1,Glutamine--fructose-6-phosphate aminotransferase [isomerizing] 1,keep,keep,FALSE,FALSE,NA,67000,2.1,60.2,NA
Q06323,PSME1,Proteasome activator complex subunit 1,keep,keep,FALSE,TRUE,NA,6500000,22.2,1.2,0.3686495874945723
Q06432,CACNG1,Voltage-dependent calcium channel gamma-1 subunit,keep,keep,FALSE,FALSE,NA,NA,0,127.4,-0.16662958843159065
Q06828,FMOD,Fibromodulin,keep,keep,FALSE,FALSE,Secreted to extracellular matrix,1200000,0,0.2,NA
Q06830,PRDX1,Peroxiredoxin-1,keep,keep,FALSE,TRUE,NA,75000000,55.2,11.2,0.25162831089882765
Q07020,RPL18,60S ribosomal protein L18,keep,keep,FALSE,TRUE,NA,230000,242,12.1,0.1674989144594008
Q07021,C1QBP,"Complement component 1 Q subcomponent-binding protein, mitochondrial",remove: plasma,remove: plasma,TRUE,TRUE,Secreted to blood,1500000,7.2,9.5,-0.0053191489361702135
Q07065,CKAP4,Cytoskeleton-associated protein 4,keep,keep,FALSE,TRUE,NA,120000,0.7,6.1,NA
Q07507,DPT,Dermatopontin,keep,keep,FALSE,FALSE,Secreted to extracellular matrix,3500000,0,0.3,NA
Q07666,KHDRBS1,"KH domain-containing, RNA-binding, signal transduction-associated protein 1",keep,keep,FALSE,TRUE,NA,52000,15,80.4,NA
Q07699,SCN1B,Sodium channel subunit beta-1,keep,keep,FALSE,FALSE,Secreted in other tissues,NA,0.4,58.4,0.10805860805860805
Q07812,BAX,Apoptosis regulator BAX,keep,keep,FALSE,TRUE,NA,89000,10.4,7.6,0.16691729323308271
Q07866,KLC1,Kinesin light chain 1,keep,keep,FALSE,TRUE,NA,6900,2.5,72.5,0.06428571428571428
Q07955,SRSF1,Serine/arginine-rich splicing factor 1,keep,keep,FALSE,FALSE,NA,82000,1.5,1.7,-0.23823529411764707
Q07960,ARHGAP1,Rho GTPase-activating protein 1,keep,keep,FALSE,TRUE,NA,3900000,2.2,14.5,0.20756302521008405
Q08043,ACTN3,Alpha-actinin-3,keep,keep,FALSE,TRUE,NA,18000000,0,46.3,0.06975806451612904
Q08209,PPP3CA,Serine/threonine-protein phosphatase 2B catalytic subunit alpha isoform,keep,keep,FALSE,TRUE,NA,80000,20.4,388.1,0.028658271819366046
Q08257,CRYZ,Quinone oxidoreductase,keep,keep,FALSE,TRUE,NA,3800000,0.3,17.1,-0.1181005242059821
Q08380,LGALS3BP,Galectin-3-binding protein,remove: plasma,remove: plasma,TRUE,TRUE,Secreted to blood,2700000000,0,0.8,0.1211474632527264
Q08623,PUDP,Pseudouridine-5'-phosphatase,keep,keep,FALSE,TRUE,NA,170000,0.6,68,-0.03299414122725871
Q08752,PPID,Peptidyl-prolyl cis-trans isomerase D,keep,keep,FALSE,TRUE,NA,4900,3.2,35.8,0.32540322580645165
Q09028,RBBP4,Histone-binding protein RBBP4,keep,keep,FALSE,FALSE,NA,390000,18.9,112.5,0.012195121951219516
Q09666,AHNAK,Neuroblast differentiation-associated protein AHNAK,keep,keep,FALSE,FALSE,NA,48000000,6.4,58.3,0.12972210160660008
Q0VAK6,LMOD3,Leiomodin-3,keep,keep,FALSE,FALSE,NA,NA,0,241.8,0.1317889317889318
Q0VDG4,SCRN3,Secernin-3,keep,keep,FALSE,TRUE,NA,27000,0.1,60.6,-0.05599222105177863
Q0ZGT2,NEXN,Nexilin,keep,keep,FALSE,TRUE,NA,4500000,0,2709.1,0.11336032388663968
Q10567,AP1B1,AP-1 complex subunit beta-1,keep,keep,FALSE,TRUE,NA,580000,10.1,44,0.07862903225806453
Q10588,BST1,ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 2,keep,keep,FALSE,TRUE,Intracellular and membrane,52000000,0.4,0.5,NA
Q10713,PMPCA,Mitochondrial-processing peptidase subunit alpha,keep,keep,FALSE,FALSE,NA,37000,1.8,14.1,-0.087865193128351
Q12797,ASPH,Aspartyl/asparaginyl beta-hydroxylase,keep,keep,FALSE,TRUE,NA,850000,9,354,-0.015156794425087109
Q12805,EFEMP1,EGF-containing fibulin-like extracellular matrix protein 1,keep,keep,FALSE,FALSE,Secreted to extracellular matrix,1500000000,0,0.4,NA
Q12849,GRSF1,G-rich sequence factor 1,keep,keep,FALSE,FALSE,NA,NA,8.2,84.5,0.17125506072874494
Q12904,AIMP1,Aminoacyl tRNA synthase complex-interacting multifunctional protein 1,keep: rescued (muscle-expressed),keep: rescued (muscle-expressed),FALSE,TRUE,Secreted to blood,31000,6.1,43.3,0.0736586493987049
Q12905,ILF2,Interleukin enhancer-binding factor 2,keep,keep,FALSE,TRUE,NA,1800000,11.5,11.7,0.2698412698412698
Q12906,ILF3,Interleukin enhancer-binding factor 3,keep,keep,FALSE,TRUE,NA,2000000,30.9,48.8,0.17692307692307693
Q12907,LMAN2,Vesicular integral-membrane protein VIP36,keep,keep,FALSE,TRUE,NA,29000000,8.1,32.4,-0.03848720800889878
Q12931,TRAP1,"Heat shock protein 75 kDa, mitochondrial",keep,keep,FALSE,TRUE,NA,5100000,0.5,116,-0.08533765032377429
Q12955,ANK3,Ankyrin-3,keep,keep,FALSE,TRUE,NA,NA,0.5,527.9,0.03667214012041598
Q12988,HSPB3,Heat shock protein beta-3,keep,keep,FALSE,FALSE,NA,NA,0,20.3,0.004369274136715997
Q13011,ECH1,"Delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase, mitochondrial",keep,keep,FALSE,TRUE,NA,1300000,4.5,4.5,-0.10323491098567086
Q13033,STRN3,Striatin-3,keep,keep,FALSE,TRUE,NA,NA,8.2,477.3,NA
Q13057,COASY,Bifunctional coenzyme A synthase,keep,keep,FALSE,TRUE,Intracellular and membrane,35000,0.3,4.8,-0.09369369369369371
Q13085,ACACA,Acetyl-CoA carboxylase 1,keep,keep,FALSE,TRUE,NA,310000,0.2,31.5,0.05080330004342163
Q13098,GPS1,COP9 signalosome complex subunit 1,keep,keep,FALSE,TRUE,NA,72000,8.5,4.1,0.08464384828862165
Q13126,MTAP,S-methyl-5'-thioadenosine phosphorylase,keep,keep,FALSE,TRUE,NA,1500000,0,0.7,0.27391304347826084
Q13131,PRKAA1,5'-AMP-activated protein kinase catalytic subunit alpha-1,keep,keep,FALSE,TRUE,NA,NA,2.5,53.1,-0.04995374653098983
Q13148,TARDBP,TAR DNA-binding protein 43,keep,keep,FALSE,TRUE,NA,220000,6.4,135.4,0.048713738368910776
Q13151,HNRNPA0,Heterogeneous nuclear ribonucleoprotein A0,keep,keep,FALSE,FALSE,NA,56000,15.6,11.3,0.11111111111111109
Q13153,PAK1,Serine/threonine-protein kinase PAK 1,keep,keep,FALSE,TRUE,NA,320000,6.2,124.3,0.13537221431958274
Q13155,AIMP2,Aminoacyl tRNA synthase complex-interacting multifunctional protein 2,keep,keep,FALSE,TRUE,NA,39000,8.3,85.3,-0.2853754940711462
Q13162,PRDX4,Peroxiredoxin-4,keep,keep,FALSE,TRUE,Intracellular and membrane,2300000,8.1,10.3,0.03484427998766574
Q13177,PAK2,Serine/threonine-protein kinase PAK 2,keep,keep,FALSE,TRUE,NA,1200000,12.2,126.2,0.24505928853754938
Q13185,CBX3,Chromobox protein homolog 3,keep,keep,FALSE,TRUE,NA,220000,63,27.1,-0.10977443609022557
Q13200,PSMD2,26S proteasome non-ATPase regulatory subunit 2,keep,keep,FALSE,TRUE,NA,640000,28.1,23.2,0.04555966697502312
Q13203,MYBPH,Myosin-binding protein H,keep,keep,FALSE,FALSE,NA,NA,0,6.7,0.1368866695614416
Q13228,SELENBP1,Methanethiol oxidase,keep,keep,FALSE,TRUE,NA,50000000,189.6,10.9,0.3693009118541033
Q13310,PABPC4,Polyadenylate-binding protein 4,keep,keep,FALSE,TRUE,NA,540000,9.5,77.5,-0.04646113764654798
Q13326,SGCG,Gamma-sarcoglycan,keep,keep,FALSE,FALSE,NA,NA,0,946.8,0.06328498500931852
Q13347,EIF3I,Eukaryotic translation initiation factor 3 subunit I,keep,keep,FALSE,TRUE,NA,26000,9.8,11.5,-0.039182522903453136
Q13363,CTBP1,C-terminal-binding protein 1,keep,keep,FALSE,TRUE,NA,6500,6.9,25.6,0.1768610715979137
Q13404,UBE2V1,Ubiquitin-conjugating enzyme E2 variant 1,keep,keep,FALSE,TRUE,NA,2000000,13.4,11.3,0.20972644376899696
Q13405,MRPL49,"39S ribosomal protein L49, mitochondrial",keep,keep,FALSE,FALSE,NA,NA,3.1,4.3,-0.2876529477196885
Q13409,DYNC1I2,Cytoplasmic dynein 1 intermediate chain 2,keep,keep,FALSE,FALSE,NA,57000,8,69.6,0.07296484736355227
Q13418,ILK,Integrin-linked protein kinase,keep,keep,FALSE,TRUE,NA,25000000,10.5,33.9,0.009881422924901184
Q13423,NNT,"NAD(P) transhydrogenase, mitochondrial",keep,keep,FALSE,TRUE,NA,120000,3.5,472.1,-0.09650455927051672
Q13424,SNTA1,Alpha-1-syntrophin,keep,keep,FALSE,FALSE,NA,NA,0,204.2,0.0018501387604070304
Q13425,SNTB2,Beta-2-syntrophin,keep,keep,FALSE,FALSE,NA,NA,0.1,26.4,0.11482423681776133
Q13442,PDAP1,28 kDa heat- and acid-stable phosphoprotein,keep,keep,FALSE,TRUE,NA,510000,25.6,15.2,0.1588145896656535
Q13445,TMED1,Transmembrane emp24 domain-containing protein 1,keep,keep,FALSE,TRUE,NA,NA,2.8,6.4,-0.1290075500601816
Q13496,MTM1,Myotubularin,keep,keep,FALSE,TRUE,NA,NA,1.7,67,-0.15445665445665444
Q13501,SQSTM1,Sequestosome-1,keep,keep,FALSE,TRUE,NA,81000,8.7,58.5,NA
Q13505,MTX1,Metaxin-1,keep,keep,FALSE,TRUE,NA,NA,0,3.1,-0.13462033462033465
Q13508,ART3,Ecto-ADP-ribosyltransferase 3,keep,keep,FALSE,FALSE,Intracellular and membrane,16000000,0,527.5,-0.013175230566534914
Q13510,ASAH1,Acid ceramidase,keep,keep,FALSE,TRUE,Intracellular and membrane,800000,20,226.3,0.03227016885553472
Q13522,PPP1R1A,Protein phosphatase 1 regulatory subunit 1A,keep,keep,FALSE,FALSE,NA,NA,0.2,15.8,-0.09311740890688258
Q13526,PIN1,Peptidyl-prolyl cis-trans isomerase NIMA-interacting 1,keep,keep,FALSE,TRUE,NA,83000,15.5,16.8,-0.06403162055335967
Q13541,EIF4EBP1,Eukaryotic translation initiation factor 4E-binding protein 1,keep,keep,FALSE,TRUE,NA,33000,3.3,8.7,-0.2597402597402597
Q13554,CAMK2B,Calcium/calmodulin-dependent protein kinase type II subunit beta,keep,keep,FALSE,FALSE,NA,140000,0,151.5,-0.11680416847590101
Q13555,CAMK2G,Calcium/calmodulin-dependent protein kinase type II subunit gamma,keep,keep,FALSE,FALSE,NA,170000,3.7,175.9,-0.1963459759481961
Q13557,CAMK2D,Calcium/calmodulin-dependent protein kinase type II subunit delta,keep,keep,FALSE,TRUE,NA,110000,0.5,1130.4,0.11734693877551021
Q13561,DCTN2,Dynactin subunit 2,keep,keep,FALSE,TRUE,NA,660000,16.1,32.3,-0.059782608695652176
Q13564,NAE1,NEDD8-activating enzyme E1 regulatory subunit,keep,keep,FALSE,TRUE,NA,140000,6.4,53.4,0.07216349541930937
Q13586,STIM1,Stromal interaction molecule 1,keep,keep,FALSE,TRUE,NA,1100000,3.6,525.6,-0.19817813765182188
Q13616,CUL1,Cullin-1,keep,keep,FALSE,TRUE,NA,170000,9.3,199.2,0.12332015810276678
Q13617,CUL2,Cullin-2,keep,keep,FALSE,TRUE,NA,14000,2.2,71,0.11416490486257928
Q13618,CUL3,Cullin-3,keep,keep,FALSE,TRUE,NA,69000,13.6,204.3,-0.023960535588442564
Q13619,CUL4A,Cullin-4A,keep,keep,FALSE,TRUE,NA,18000,23.9,229.8,-0.0820816864295125
Q13620,CUL4B,Cullin-4B,keep,keep,FALSE,TRUE,NA,5900,3.8,64.4,-0.02779353374929098
Q13630,TSTA3,GDP-L-fucose synthase,keep,keep,FALSE,TRUE,NA,1100000,14.4,0.1,NA
Q13642,FHL1,Four and a half LIM domains protein 1,keep,keep,FALSE,TRUE,NA,11000000,1.7,1299.3,0.029960920538428137
Q13643,FHL3,Four and a half LIM domains protein 3,keep,keep,FALSE,TRUE,NA,NA,1.7,379.1,0.0037993920972644373
Q13683,ITGA7,Integrin alpha-7,keep,keep,FALSE,FALSE,NA,1100000,0.1,277.2,0.01597286463151403
Q13698,CACNA1S,Voltage-dependent L-type calcium channel subunit alpha-1S,keep,keep,FALSE,FALSE,NA,NA,0,437.2,0.22762873882207832
Q13724,MOGS,Mannosyl-oligosaccharide glucosidase,keep,keep,FALSE,TRUE,NA,1100000,0.4,29.9,-0.10461229946524064
Q13813,SPTAN1,"Spectrin alpha chain, non-erythrocytic 1",keep,keep,FALSE,TRUE,NA,1600000,3.5,36.1,-0.07268454744348109
Q13825,AUH,"Methylglutaconyl-CoA hydratase, mitochondrial",keep,keep,FALSE,FALSE,NA,NA,12.4,341.2,0.04912891986062719
Q13838,DDX39B,Spliceosome RNA helicase DDX39B,keep,keep,FALSE,TRUE,NA,540000,0,0.3,0.2591362126245847
Q13867,BLMH,Bleomycin hydrolase,keep,keep,FALSE,TRUE,NA,22000000,1.8,29.6,-0.027272727272727264
Q13884,SNTB1,Beta-1-syntrophin,keep,keep,FALSE,FALSE,NA,5100,6.6,162.9,0.05019762845849801
Q13885,TUBB2A,Tubulin beta-2A chain,keep,keep,FALSE,TRUE,NA,NA,91.2,0.8,-0.055689176688251615
Q13907,IDI1,Isopentenyl-diphosphate Delta-isomerase 1,keep,keep,FALSE,FALSE,NA,52000,4.8,74.4,-0.14930619796484734
Q13951,CBFB,Core-binding factor subunit beta,keep,keep,FALSE,TRUE,NA,NA,6.9,74.9,NA
Q13976,PRKG1,cGMP-dependent protein kinase 1,keep,keep,FALSE,TRUE,NA,36000,0.4,4254.4,-0.11489361702127658
Q14011,CIRBP,Cold-inducible RNA-binding protein,keep,keep,FALSE,TRUE,NA,95000,18.9,117.1,-0.08845975948196115
Q14061,COX17,Cytochrome c oxidase copper chaperone,keep,keep,FALSE,FALSE,NA,140000,29.1,12.2,-0.14572926302806044
Q14103,HNRNPD,Heterogeneous nuclear ribonucleoprotein D0,keep,keep,FALSE,TRUE,NA,860000,43.7,104,0.21786799826313502
Q14108,SCARB2,Lysosome membrane protein 2,keep,keep,FALSE,TRUE,NA,NA,2.7,180.7,-0.3161290322580645
Q14112,NID2,Nidogen-2,keep,keep,FALSE,FALSE,Secreted to extracellular matrix,6900000,1.6,2.1,NA
Q14116,IL18,Interleukin-18,keep: rescued (muscle-expressed),keep: rescued (muscle-expressed),FALSE,TRUE,Secreted to blood,21000,0.3,64.2,0.1862068965517241
Q14118,DAG1,Dystroglycan,keep,keep,FALSE,TRUE,Intracellular and membrane,42000000,0.1,285.5,-0.03058491895701198
Q14139,UBE4A,Ubiquitin conjugation factor E4 A,keep,keep,FALSE,TRUE,NA,NA,3.6,73.9,NA
Q14141,SEPTIN6,Septin-6,remove: red-cell (blood-tracking + RBC proteome),remove: red-cell (blood-tracking + RBC proteome),TRUE,TRUE,NA,2400000,1,6.8,0.510194404931247
Q14152,EIF3A,Eukaryotic translation initiation factor 3 subunit A,keep,keep,FALSE,TRUE,NA,140000,24.1,98.7,0.09288537549407114
Q14157,UBAP2L,Ubiquitin-associated protein 2-like,keep,keep,FALSE,TRUE,NA,19000,2.7,64.1,-0.31225296442687744
Q14165,MLEC,Malectin,keep,keep,FALSE,TRUE,NA,510000,9.4,24.7,-0.03879124267653407
Q14166,TTLL12,Tubulin--tyrosine ligase-like protein 12,keep,keep,FALSE,TRUE,NA,86000,3.4,4.6,NA
Q14195,DPYSL3,Dihydropyrimidinase-related protein 3,keep,keep,FALSE,FALSE,NA,680000,0,36.1,-0.11734693877551021
Q14197,MRPL58,"Peptidyl-tRNA hydrolase ICT1, mitochondrial",keep,keep,FALSE,FALSE,NA,NA,0,13,-0.32987012987012987
Q14203,DCTN1,Dynactin subunit 1,keep,keep,FALSE,TRUE,NA,170000,0.2,10.3,-0.21149398704902866
Q14204,DYNC1H1,Cytoplasmic dynein 1 heavy chain 1,keep,keep,FALSE,TRUE,NA,540000,8.3,95.1,-0.1519426456984274
Q14240,EIF4A2,Eukaryotic initiation factor 4A-II,keep,keep,FALSE,TRUE,NA,3800000,23.6,70.2,-0.06426400347372992
Q14249,ENDOG,"Endonuclease G, mitochondrial",keep,keep,FALSE,FALSE,Intracellular and membrane,NA,13.6,10.4,-0.2314986123959297
Q14254,FLOT2,Flotillin-2,keep,keep,FALSE,TRUE,NA,140000,12.1,11.4,0.05515660809778457
Q14257,RCN2,Reticulocalbin-2,keep,keep,FALSE,TRUE,Intracellular and membrane,24000,12,31.2,-0.1866930171277997
Q14315,FLNC,Filamin-C,keep,keep,FALSE,FALSE,NA,26000000,0,137.4,0.20940078158923142
Q14324,MYBPC2,"Myosin-binding protein C, fast-type",keep,keep,FALSE,FALSE,NA,190000,0,280.6,0.20147633521493705
Q14353,GAMT,Guanidinoacetate N-methyltransferase,keep,keep,FALSE,FALSE,NA,200000,0,52,-0.27290490664350847
Q14558,PRPSAP1,Phosphoribosyl pyrophosphate synthase-associated protein 1,keep,keep,FALSE,TRUE,NA,89000,1.5,27.2,-0.04962406015037594
Q14624,ITIH4,Inter-alpha-trypsin inhibitor heavy chain H4,remove: plasma,remove: plasma,TRUE,TRUE,Secreted to blood,98000000000,0,21.4,0.5654808959156784
Q14697,GANAB,Neutral alpha-glucosidase AB,keep,keep,FALSE,TRUE,Intracellular and membrane,24000000,6,41.8,0.06654332408263952
Q14714,SSPN,Sarcospan,keep,keep,FALSE,FALSE,NA,NA,0.3,78.4,NA
Q14738,PPP2R5D,Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit delta isoform,keep,keep,FALSE,TRUE,NA,24000,3.3,27.2,-0.15417130144605118
Q14764,MVP,Major vault protein,keep,keep,FALSE,TRUE,NA,280000,0.8,6.9,0.43653250773993807
Q14847,LASP1,LIM and SH3 domain protein 1,keep,keep,FALSE,TRUE,NA,14000000,4.6,4.5,0.2663101604278075
Q14894,CRYM,Ketimine reductase mu-crystallin,keep,keep,FALSE,TRUE,NA,76000,0,0.9,-0.05777777777777777
Q14914,PTGR1,Prostaglandin reductase 1,keep,keep,FALSE,TRUE,NA,4600000,0,15.9,-0.057859313938341296
Q14956,GPNMB,Transmembrane glycoprotein NMB,keep,keep,FALSE,FALSE,Intracellular and membrane,22000000,0.2,1.1,NA
Q14974,KPNB1,Importin subunit beta-1,keep,keep,FALSE,TRUE,NA,3400000,12.4,77.1,0.17216673903603993
Q14BN4,SLMAP,Sarcolemmal membrane-associated protein,keep,keep,FALSE,TRUE,NA,3800,15.4,638.3,0.04895788102475033
Q14CB8,ARHGAP19,Rho GTPase-activating protein 19,keep,keep,FALSE,FALSE,NA,NA,3,0,0.5019157088122604
Q14CX7,NAA25,"N-alpha-acetyltransferase 25, NatB auxiliary subunit",keep,keep,FALSE,TRUE,NA,NA,3.2,248.9,-0.014705882352941175
Q15008,PSMD6,26S proteasome non-ATPase regulatory subunit 6,keep,keep,FALSE,TRUE,NA,97000,20.2,18.8,0.04466403162055335
Q15019,SEPTIN2,Septin-2,keep,keep,FALSE,TRUE,NA,1500000,27.4,202.3,-0.12793148880105398
Q15046,KARS1,Lysine--tRNA ligase,keep,keep,FALSE,TRUE,Intracellular and membrane,74000,7.7,20.1,0.10730804810360778
