pathway,padj,NES,size,database,pval,ES,log2err,contrast
GOBP_NEGATIVE_REGULATION_OF_CELL_ADHESION,0.4396979610708851,1.2389831105375049,28,GO:BP,0.1769364496812826,0.3585478660181154,0.04544613451709027,Acute_HR
GOBP_NEGATIVE_REGULATION_OF_CELL_CELL_ADHESION,0.5593507285904268,1.1406575355497686,18,GO:BP,0.28273170731707314,0.3701029790722841,0.03505405535541649,Acute_HR
GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE,0.8832145834220662,0.8393310991507843,22,GO:BP,0.6962074303405573,0.2577236356651094,0.019246644710435624,Acute_HR
GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_PROCESS,0.6085596669962974,1.0967610288663074,17,GO:BP,0.3301027330878077,0.36049911908604937,0.03184980878521288,Acute_HR
GOBP_NEGATIVE_REGULATION_OF_CELL_DEVELOPMENT,0.6735896587805299,1.0385875453322457,25,GO:BP,0.3987231572838073,0.30929684145737746,0.028319632829436895,Acute_HR
GOBP_NEGATIVE_REGULATION_OF_CELL_GROWTH,0.3630196131327995,1.3540278555901393,15,GO:BP,0.12297481944173336,0.46413185412645086,0.055661990756707566,Acute_HR
GOBP_NEGATIVE_REGULATION_OF_COAGULATION,0.40643287283032237,1.331106011822828,10,GO:BP,0.1504041001379854,0.5136970237048224,0.050214911675094585,Acute_HR
GOBP_NEGATIVE_REGULATION_OF_CYTOKINE_PRODUCTION,0.22971083077879328,1.4566642938249994,27,GO:BP,0.05641721597518418,0.4262151387003199,0.08340652120399722,Acute_HR
GOBP_NEGATIVE_REGULATION_OF_CYTOPLASMIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY,0.640639603736591,1.0755602620919258,14,GO:BP,0.3566816669927607,0.3764015713227257,0.030560007737059577,Acute_HR
GOBP_NEGATIVE_REGULATION_OF_CYTOSKELETON_ORGANIZATION,0.3108963542465613,1.3704875121525029,27,GO:BP,0.08995734780922839,0.401000098344767,0.06544019964710829,Acute_HR
GOBP_NEGATIVE_REGULATION_OF_DEFENSE_RESPONSE,0.9928207766485299,0.5771540535287419,28,GO:BP,0.9783658489472667,0.16702193314536826,0.014242393098954581,Acute_HR
GOBP_NEGATIVE_REGULATION_OF_DNA_METABOLIC_PROCESS,0.2011288055475199,1.5442847840781833,14,GO:BP,0.04637057327333203,0.5404357522155503,0.09269614287411347,Acute_HR
GOBP_NEGATIVE_REGULATION_OF_ENDOCYTOSIS,0.35638997994098914,1.3614152033896778,15,GO:BP,0.11770447003708764,0.4666640793071377,0.05697742571120452,Acute_HR
GOBP_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION,0.9154199149498822,0.750261080300365,10,GO:BP,0.775478020894934,0.28953883502042244,0.017916826999669365,Acute_HR
GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION,0.7620449059776397,-0.946540579763237,10,GO:BP,0.5238385067965105,-0.35945924661696865,0.024456837565433077,Acute_HR
GOBP_NEGATIVE_REGULATION_OF_ERK1_AND_ERK2_CASCADE,0.9076195187227238,-0.7767879299504009,11,GO:BP,0.7592816787732042,-0.2860927385748597,0.018575824993229264,Acute_HR
GOBP_NEGATIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION,0.9928207766485299,0.5663792764869372,23,GO:BP,0.9791021671826625,0.17212808317522327,0.014256644078423836,Acute_HR
GOBP_NEGATIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,0.3865051883244038,1.3237796448594006,17,GO:BP,0.13510370226788138,0.43511884838682513,0.05272759128841473,Acute_HR
GOBP_NEGATIVE_REGULATION_OF_GROWTH,0.44139356641244426,1.2601602822444067,19,GO:BP,0.17893918787643287,0.4027836194941098,0.04531006510440911,Acute_HR
GOBP_NEGATIVE_REGULATION_OF_HEMOPOIESIS,0.5199908212862715,1.1943402377908718,11,GO:BP,0.24455013872374157,0.45046319317866407,0.038460913461631795,Acute_HR
GOBP_NEGATIVE_REGULATION_OF_HYDROLASE_ACTIVITY,0.9437757491629462,-0.7267553029923222,11,GO:BP,0.8228410008071025,-0.2676656097374625,0.01738751675977535,Acute_HR
GOBP_NEGATIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS,0.4726800929194743,1.2284140889542907,14,GO:BP,0.20759146937976913,0.42989408368254795,0.041886790717640114,Acute_HR
GOBP_NEGATIVE_REGULATION_OF_IMMUNE_RESPONSE,0.6901850426815083,1.0226084146273926,22,GO:BP,0.42221362229102166,0.3140004686424218,0.02731251387593694,Acute_HR
GOBP_NEGATIVE_REGULATION_OF_INFLAMMATORY_RESPONSE,0.9918104816322313,0.5738081769718285,15,GO:BP,0.9679875073199298,0.1966891980776713,0.014547552811321722,Acute_HR
GOBP_NEGATIVE_REGULATION_OF_INNATE_IMMUNE_RESPONSE,0.7503523957915302,0.9579160626132766,11,GO:BP,0.5087197780420135,0.3612922973775468,0.02455298634598186,Acute_HR
GOBP_NEGATIVE_REGULATION_OF_INTRACELLULAR_TRANSPORT,0.3630196131327995,1.3483031331325452,14,GO:BP,0.1228722363529642,0.47185028660632033,0.05575657347172974,Acute_HR
GOBP_NEGATIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,0.6793062555860829,1.0331635291865258,26,GO:BP,0.40455510519204785,0.3044447522711692,0.028020170993616672,Acute_HR
GOBP_NEGATIVE_REGULATION_OF_KINASE_ACTIVITY,0.6815274283269148,1.0258312165668375,18,GO:BP,0.41209756097560973,0.33284590461566,0.02788554339985137,Acute_HR
GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION,0.4581526800496689,1.2539726564589964,12,GO:BP,0.195703125,0.45875712388928364,0.04324494119927185,Acute_HR
GOBP_NEGATIVE_REGULATION_OF_LIPID_METABOLIC_PROCESS,0.5838813323101079,1.1302080985744374,11,GO:BP,0.3028141101862862,0.42627480254866323,0.03397751919483612,Acute_HR
GOBP_NEGATIVE_REGULATION_OF_LOCOMOTION,0.18396962576338372,1.4373974707477821,44,GO:BP,0.04072312083729781,0.374780416690938,0.097676284397018,Acute_HR
GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_ACTIVATION,0.44308217788486925,1.2718885087763017,11,GO:BP,0.1823226317875545,0.4797116775453925,0.04533719316522172,Acute_HR
GOBP_NEGATIVE_REGULATION_OF_MACROAUTOPHAGY,0.9803655723537028,-0.6425848951040087,11,GO:BP,0.9146489104116223,-0.2366654595403963,0.015845612346628735,Acute_HR
GOBP_NEGATIVE_REGULATION_OF_MAPK_CASCADE,0.90062744519081706,-0.8105633464753506,23,GO:BP,0.749482829954489,-0.2431747024526514,0.019142635953219533,Acute_HR
GOBP_NEGATIVE_REGULATION_OF_MOLECULAR_FUNCTION,0.40643287283032237,1.231114864786038,54,GO:BP,0.15067452023560707,0.30607733248967317,0.04917526063972247,Acute_HR
GOBP_NEGATIVE_REGULATION_OF_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORT,0.8832145834220662,0.8356851703324323,19,GO:BP,0.6928307752088595,0.2671091149330205,0.019381069324028704,Acute_HR
GOBP_NEGATIVE_REGULATION_OF_MONOATOMIC_ION_TRANSPORT,0.6655508426541717,1.047600493989975,23,GO:BP,0.38699690402476783,0.31837581714215546,0.028858589941033696,Acute_HR
GOBP_NEGATIVE_REGULATION_OF_MRNA_CATABOLIC_PROCESS,0.1480454396894096,1.5955053408206796,17,GO:BP,0.028687730180267493,0.524433540875799,0.11791011662349678,Acute_HR
GOBP_NEGATIVE_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT,0.9803655723537028,-0.6337180446803014,11,GO:BP,0.9261501210653753,-0.23339977862229286,0.015664616258971822,Acute_HR
GOBP_NEGATIVE_REGULATION_OF_NEURON_APOPTOTIC_PROCESS,0.3286407652402543,1.390129280596642,19,GO:BP,0.09947542257625802,0.44432546485770164,0.06213710469816119,Acute_HR
GOBP_NEGATIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT,0.7257203901215825,0.9918266394051869,13,GO:BP,0.4660212971926428,0.353125,0.025627488139770775,Acute_HR
GOBP_NEGATIVE_REGULATION_OF_NUCLEOTIDE_METABOLIC_PROCESS,0.7867342669661338,0.9196337587648132,11,GO:BP,0.5608402695204122,0.3468535568175606,0.022966704938482067,Acute_HR
GOBP_NEGATIVE_REGULATION_OF_ORGANELLE_ORGANIZATION,0.38868340765261117,1.2381407306568704,62,GO:BP,0.1384528087762436,0.29863868040419156,0.05135383971416818,Acute_HR
GOBP_NEGATIVE_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,0.9710111152379025,-0.6744946913843426,12,GO:BP,0.882425235559197,-0.24213645314166357,0.01658523498535255,Acute_HR
GOBP_NEGATIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS,0.9559589650161582,0.7570243386319733,39,GO:BP,0.8516673054810272,0.20262374701269958,0.016133228559488955,Acute_HR
GOBP_NEGATIVE_REGULATION_OF_PHOSPHORYLATION,0.895931793523235,0.8146901942317925,23,GO:BP,0.7327786377708978,0.24759214776461375,0.018481206677385877,Acute_HR
GOBP_NEGATIVE_REGULATION_OF_POST_TRANSLATIONAL_PROTEIN_MODIFICATION,0.5503278968978103,1.1538414169679145,20,GO:BP,0.265661252900232,0.3634851762347263,0.03615590510864243,Acute_HR
GOBP_NEGATIVE_REGULATION_OF_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS,0.5327882666914837,1.176723791205426,16,GO:BP,0.25411901531304515,0.39494591017795777,0.037149677276664496,Acute_HR
GOBP_NEGATIVE_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS,0.3571607539433973,1.3742996519609143,11,GO:BP,0.1191042409829568,0.5183375641364258,0.05707830258351906,Acute_HR
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS,0.48887908716890155,1.1906577313789266,24,GO:BP,0.22162057629085283,0.3583080337527959,0.040110714877777634,Acute_HR
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY,0.0805262108829978,1.623345631598469,36,GO:BP,0.011560693641618497,0.4427342930706529,0.18647262923999633,Acute_HR
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY,0.7503523957915302,0.959177250201494,17,GO:BP,0.5064935064935064,0.3152761127029139,0.024260456701018725,Acute_HR
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION,0.3983711228823097,1.260046107262536,37,GO:BP,0.14509273570324574,0.34210690292913,0.05064763435982279,Acute_HR
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS,0.44139356641244426,1.213534848093383,45,GO:BP,0.1785036080516521,0.314711481863934,0.04480261179995763,Acute_HR
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_POLYMERIZATION,0.5011498426531107,1.187121924125468,21,GO:BP,0.22966414288487672,0.37009985749960916,0.03939563814668847,Acute_HR
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_UBIQUITINATION,0.3491508741636089,1.3631012513519083,18,GO:BP,0.11160975609756098,0.4422780880146897,0.058598746175816306,Acute_HR
GOBP_NEGATIVE_REGULATION_OF_PROTEOLYSIS,0.4285532606359192,1.2483708354448035,27,GO:BP,0.1700271423032183,0.3652691639618535,0.04654578232320299,Acute_HR
GOBP_NEGATIVE_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_PROTEIN_CATABOLIC_PROCESS,0.5593507285904268,1.1414076047407176,20,GO:BP,0.279969064191802,0.3595682545830936,0.03506821185905141,Acute_HR
GOBP_NEGATIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS,0.8043364363170878,-0.9015808521826069,13,GO:BP,0.5813520777341328,-0.31610247999809576,0.0230690057152936,Acute_HR
GOBP_NEGATIVE_REGULATION_OF_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA,0.7174163892251817,-0.995968154256742,11,GO:BP,0.45460048426150124,-0.36681730727053574,0.026756301648528744,Acute_HR
GOBP_NEGATIVE_REGULATION_OF_REPRODUCTIVE_PROCESS,0.5593507285904268,1.1604180183878048,10,GO:BP,0.2820816085156712,0.4478255503353593,0.03531101094402161,Acute_HR
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS,0.6628295203316752,1.0556383475875268,19,GO:BP,0.37594715368175635,0.3374125026070448,0.02945834999479593,Acute_HR
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS,0.5576933686579201,1.149297792512234,17,GO:BP,0.2752471409187827,0.37776765481581154,0.0354703050905573,Acute_HR
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS,0.6655508426541717,1.0422944437146897,43,GO:BP,0.38441013912712024,0.27305536825810317,0.028706141898722823,Acute_HR
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_WOUNDING,0.6017781476049846,1.1071941559366278,13,GO:BP,0.32313649564375607,0.3941998740320153,0.03223852765784444,Acute_HR
GOBP_NEGATIVE_REGULATION_OF_RNA_CATABOLIC_PROCESS,0.15549867622679273,1.5692212344349994,20,GO:BP,0.031129156999226606,0.49433886542984234,0.11295956175654741,Acute_HR
GOBP_NEGATIVE_REGULATION_OF_SECRETION,0.90062744519081706,-0.805681841397209,20,GO:BP,0.7503105590062111,-0.25055029669577333,0.01913849378565281,Acute_HR
GOBP_NEGATIVE_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS,0.8308372357215518,0.8979635445811351,24,GO:BP,0.6140011603171533,0.2702267356614187,0.021154811289631318,Acute_HR
GOBP_NEGATIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_PROLIFERATION,0.6017781476049846,-1.1142842977742002,10,GO:BP,0.32379793061472917,-0.4231617774857798,0.03311190200254798,Acute_HR
GOBP_NEGATIVE_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION,0.4188765281238263,1.2437357497321206,35,GO:BP,0.1625530273814115,0.341394672477651,0.04756407101582593,Acute_HR
GOBP_NEGATIVE_REGULATION_OF_TORC1_SIGNALING,0.7740105690270278,-0.933039870233695,12,GO:BP,0.5446538303973781,-0.33495143505793556,0.023974664378915985,Acute_HR
GOBP_NEGATIVE_REGULATION_OF_TOR_SIGNALING,0.4365927519934849,-1.25696315083335,18,GO:BP,0.1753126922288292,-0.40115470691832517,0.0471979591200671,Acute_HR
GOBP_NEGATIVE_REGULATION_OF_TRANSFERASE_ACTIVITY,0.2868093587206729,1.3968818725131389,26,GO:BP,0.07971434086083767,0.41162250080990936,0.06955295839521411,Acute_HR
GOBP_NEGATIVE_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY,0.5627830345128854,1.1474309085341288,13,GO:BP,0.2857696030977735,0.40852556634202786,0.034676979288329496,Acute_HR
GOBP_NEGATIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY,0.6793062555860829,1.0286828740471543,17,GO:BP,0.4084124830393487,0.3381222163740001,0.027927464346523673,Acute_HR
GOBP_NEGATIVE_REGULATION_OF_TRANSMEMBRANE_TRANSPORT,0.5956940101653477,1.104622273944901,26,GO:BP,0.31596216946535416,0.32550167039786837,0.03261464690329757,Acute_HR
GOBP_NEGATIVE_REGULATION_OF_TRANSPORT,0.16940043463754656,1.404840246018219,73,GO:BP,0.03602251407129456,0.32723532438007186,0.10325026070418941,Acute_HR
GOBP_NEGATIVE_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS,0.4660054414416679,1.2262916928755,17,GO:BP,0.20081411126187246,0.403075112434585,0.04244863783303059,Acute_HR
GOBP_NEGATIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT,0.90062744519081706,-0.7839784482796397,12,GO:BP,0.7498975829578042,-0.28143996273169736,0.018986202263660996,Acute_HR
GOBP_NEGATIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY,0.4173258274496222,1.3160093407462272,10,GO:BP,0.1602602010644589,0.5078709550588845,0.048513483535284535,Acute_HR
GOBP_NEGATIVE_REGULATION_OF_WOUND_HEALING,0.7675872551550087,0.9373695014291156,11,GO:BP,0.5330955212049148,0.35354285608184244,0.02378571967078691,Acute_HR
GOBP_NEURAL_NUCLEUS_DEVELOPMENT,0.7282287922327743,0.9893278714539807,22,GO:BP,0.47329721362229105,0.3037813994428657,0.025356953759916163,Acute_HR
GOBP_NEURAL_PRECURSOR_CELL_PROLIFERATION,0.9928207766485299,0.5325854648477236,13,GO:BP,0.9773475314617619,0.18961906728694072,0.014290903307765999,Acute_HR
GOBP_NEURAL_TUBE_DEVELOPMENT,0.2595342164182549,1.4946919544571011,10,GO:BP,0.06662724226296077,0.5768276918144928,0.07719383524366169,Acute_HR
GOBP_NEUROMUSCULAR_PROCESS,0.47025744799605546,1.199657940837059,34,GO:BP,0.2053399923165578,0.3312186881726966,0.0417110149952,Acute_HR
GOBP_NEURON_APOPTOTIC_PROCESS,0.9593434580782452,0.7523855050770546,34,GO:BP,0.8568958893584325,0.2077293297603583,0.016077806253931713,Acute_HR
GOBP_NEURON_CELLULAR_HOMEOSTASIS,0.590848709779348,1.1330968045521934,10,GO:BP,0.31046717918391487,0.4372818174495487,0.03337360090289735,Acute_HR
GOBP_NEURON_MIGRATION,0.4796472184531886,1.2235118187940426,16,GO:BP,0.21166892808683854,0.4106494595406235,0.04121604108728835,Acute_HR
GOBP_NEURON_PROJECTION_EXTENSION,0.9513194573542642,0.7227945365866294,19,GO:BP,0.841655333203808,0.23102600811891488,0.016504324328728105,Acute_HR
GOBP_NEURON_PROJECTION_GUIDANCE,0.5838813323101079,-1.1255005358813048,13,GO:BP,0.30390738060781475,-0.3946107659340658,0.034759926370793705,Acute_HR
GOBP_NEURON_PROJECTION_ORGANIZATION,0.895931793523235,0.7882373594101132,10,GO:BP,0.7295485905775675,0.30419454341388574,0.018823646150929164,Acute_HR
GOBP_NEUROTRANSMITTER_SECRETION,0.6636950845426004,1.060498482612433,13,GO:BP,0.37831558567279766,0.3775745798651887,0.029280195282591327,Acute_HR
GOBP_NEUROTRANSMITTER_TRANSPORT,0.7174163892251817,0.9981119331712739,17,GO:BP,0.45338243845706533,0.3280737217928437,0.02611355892376088,Acute_HR
GOBP_NEUTRAL_LIPID_METABOLIC_PROCESS,0.6263108461891168,-1.090023445514942,15,GO:BP,0.343717974994876,-0.36470150865160317,0.03214607332931984,Acute_HR
GOBP_NEUTROPHIL_CHEMOTAXIS,0.11769349947257385,1.6649801146625314,12,GO:BP,0.0197265625,0.609121327168595,0.14318464218377616,Acute_HR
GOBP_NEUTROPHIL_MIGRATION,0.11008948506531178,1.6605965017526239,15,GO:BP,0.01795822760101503,0.5692170438978348,0.15012944108802184,Acute_HR
GOBP_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION,0.44495825206485107,1.24513337190382,17,GO:BP,0.18569490211281256,0.40926826528469357,0.04433539010520094,Acute_HR
GOBP_NON_PROTEINOGENIC_AMINO_ACID_METABOLIC_PROCESS,0.470261526971126,-1.2241312974550544,16,GO:BP,0.2058641338013628,-0.40397857144749993,0.043365339752818116,Acute_HR
GOBP_NUCLEAR_CHROMOSOME_SEGREGATION,0.44308217788486925,1.2190603853808417,36,GO:BP,0.18265895953757225,0.3324737674013239,0.044593371693071954,Acute_HR
GOBP_NUCLEAR_ENVELOPE_ORGANIZATION,0.8697302418205299,-0.8559967676066098,18,GO:BP,0.6678285831453763,-0.2731879070636256,0.02076093549004285,Acute_HR
GOBP_NUCLEAR_EXPORT,0.06904507583849605,1.6974736278399563,29,GO:BP,0.008998659774076202,0.48755710155328846,0.2110705378683249,Acute_HR
GOBP_NUCLEAR_MEMBRANE_ORGANIZATION,0.7514018412242945,-0.9659938531750025,15,GO:BP,0.5101455216232834,-0.3232035210349697,0.025065284889422258,Acute_HR
GOBP_NUCLEAR_MEMBRANE_REASSEMBLY,0.7909604519774011,-0.9187392735822646,11,GO:BP,0.5649717514124294,-0.33837373713081553,0.02313768201902301,Acute_HR
GOBP_NUCLEAR_MIGRATION,0.8939723798214364,0.8034086204986757,11,GO:BP,0.72294887039239,0.30301751642103547,0.019039496409732275,Acute_HR
GOBP_NUCLEAR_RECEPTOR_MEDIATED_SIGNALING_PATHWAY,0.5541008064752976,1.1422164491911755,25,GO:BP,0.2708454246469336,0.34015807486163874,0.03576446176837143,Acute_HR
GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS,0.06464501696875877,1.805026487385708,14,GO:BP,0.00782625709254549,0.631684555554036,0.229089382980959,Acute_HR
GOBP_NUCLEAR_TRANSPORT,0.18092553074347456,1.411001595186158,63,GO:BP,0.03955336866010598,0.3393796071601698,0.09886576461754726,Acute_HR
GOBP_NUCLEIC_ACID_CATABOLIC_PROCESS,0.16164306633124398,1.472824292060331,46,GO:BP,0.03297122165046693,0.38004212339653787,0.10889328195117924,Acute_HR
GOBP_NUCLEOBASE_CONTAINING_COMPOUND_TRANSPORT,0.7257203901215825,0.9921788123386317,26,GO:BP,0.4643891140706427,0.2923676883648527,0.025634502084971054,Acute_HR
GOBP_NUCLEOBASE_METABOLIC_PROCESS,0.9437757491629462,0.7389014362956646,17,GO:BP,0.827485946888932,0.24287270413988604,0.01671780011231102,Acute_HR
GOBP_NUCLEOSIDE_DIPHOSPHATE_CATABOLIC_PROCESS,0.2868093587206729,-1.360172688701893,38,GO:BP,0.07920997920997921,-0.3581390454221993,0.07253936631991478,Acute_HR
GOBP_NUCLEOSIDE_DIPHOSPHATE_METABOLIC_PROCESS,0.33461240066259884,-1.3151315187100483,43,GO:BP,0.10199789695057834,-0.33779225217879016,0.0639357739676871,Acute_HR
GOBP_NUCLEOSIDE_METABOLIC_PROCESS,0.9815871900705483,-0.6173310093524261,11,GO:BP,0.9378531073446328,-0.2273643967203442,0.015482910485645445,Acute_HR
GOBP_NUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS,0.8985538931837356,-0.7984770459139854,16,GO:BP,0.7454057402436506,-0.26350736805158365,0.019196611046645884,Acute_HR
GOBP_NUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS,0.9918104816322313,-0.6164981890223574,26,GO:BP,0.9618336444721012,-0.17848212870296346,0.015517184822947151,Acute_HR
GOBP_NUCLEOSIDE_PHOSPHATE_CATABOLIC_PROCESS,0.33461240066259884,-1.2853269794195312,58,GO:BP,0.10394569367840475,-0.3081741114541713,0.0635916868333331,Acute_HR
GOBP_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS,0.05399316493880902,-1.5084880270594103,130,GO:BP,0.006033182503770739,-0.3131069379069001,0.27471745859524166,Acute_HR
GOBP_NUCLEOTIDE_SUGAR_METABOLIC_PROCESS,0.8624993143991736,-0.8511469883339632,10,GO:BP,0.6520592412254007,-0.3232324759529673,0.02096589719071299,Acute_HR
GOBP_NUCLEUS_LOCALIZATION,0.8939723798214364,0.8034086204986757,11,GO:BP,0.72294887039239,0.30301751642103547,0.019039496409732275,Acute_HR
GOBP_NUCLEUS_ORGANIZATION,0.6834305707097577,1.024154241539672,27,GO:BP,0.4156649864288484,0.29966413260679103,0.02762042199151078,Acute_HR
GOBP_NUTRIENT_STORAGE,0.8959536898450577,-0.7994664587761705,13,GO:BP,0.7370270829026256,-0.28030024116268404,0.01938529382048199,Acute_HR
GOBP_OLEFINIC_COMPOUND_METABOLIC_PROCESS,0.7239306358381503,-0.9931306531119852,27,GO:BP,0.4607762180016515,-0.2846488552191357,0.026918310128869184,Acute_HR
GOBP_ONE_CARBON_METABOLIC_PROCESS,0.33461240066259884,-1.3968742996458026,10,GO:BP,0.10428078717792656,-0.5304784539664253,0.06200944379153928,Acute_HR
GOBP_ORGANELLE_DISASSEMBLY,0.8824961149171163,0.8350302706192321,16,GO:BP,0.6871486722232991,0.2802627028710136,0.01947008960572846,Acute_HR
GOBP_ORGANELLE_FUSION,0.9219479318690214,-0.8005441244407767,32,GO:BP,0.786981013978719,-0.21973162270467878,0.018540258682871198,Acute_HR
GOBP_ORGANELLE_MEMBRANE_FUSION,0.949077861163227,0.7356397433632136,23,GO:BP,0.8374613003095975,0.22356795912101768,0.01651777453655287,Acute_HR
GOBP_ORGANELLE_TRANSPORT_ALONG_MICROTUBULE,0.4268390427713414,1.2864738768144734,13,GO:BP,0.16844143272023232,0.4580297298956933,0.04675069094935708,Acute_HR
GOBP_ORGANIC_ACID_BIOSYNTHETIC_PROCESS,0.08000788255000493,-1.5544910392119264,63,GO:BP,0.011233573548113607,-0.36635091737445663,0.19858448696990452,Acute_HR
GOBP_ORGANIC_ACID_TRANSMEMBRANE_TRANSPORT,0.2849333627736178,-1.3938744841790482,23,GO:BP,0.07778237484484898,-0.41817214462076685,0.07303969431877405,Acute_HR
GOBP_ORGANIC_ACID_TRANSPORT,0.5141290496433896,-1.1485523102204636,39,GO:BP,0.24142976588628762,-0.3010466780259619,0.03993375649784559,Acute_HR
GOBP_ORGANIC_ANION_TRANSPORT,0.38927527592174005,-1.2504070261916602,46,GO:BP,0.1398527865404837,-0.3160762270076431,0.05407500482452486,Acute_HR
GOBP_ORGANIC_HYDROXY_COMPOUND_TRANSPORT,0.979209211047416,0.7017640888216401,32,GO:BP,0.904972163563064,0.19665460239105687,0.015279058016822068,Acute_HR
GOBP_ORGANOPHOSPHATE_CATABOLIC_PROCESS,0.19199740356083086,-1.4053475948116572,63,GO:BP,0.04345061466723188,-0.3312018966994163,0.09984836831684389,Acute_HR
GOBP_ORGANOPHOSPHATE_ESTER_TRANSPORT,0.7780926922829194,-0.9376359453400842,17,GO:BP,0.5486268841627091,-0.3039950193018764,0.023986954007109432,Acute_HR
